start,end,pitch,syllable
1.7500,2.0000,63,dh_e_r
2.0000,2.2500,68,w_a_z
2.2500,2.5000,68,eo
2.5000,2.7500,68,f_a_r
2.7500,3.0000,63,m_er
3.0000,3.2500,65,h_ae_d
3.2500,3.3750,65,eo
3.5000,3.7500,63,d_oo_g
3.7500,4.0000,63,eo_n_d
4.0000,4.2500,68,b_i_ng
4.2500,4.5000,68,g_ou
4.5000,4.7500,70,w_a_z
4.7500,5.0000,70,h_i_z
5.0000,5.5000,72,n_ei_m
5.5000,5.6875,68,ou
6.0000,6.5000,72,b_ii
6.5000,7.0000,72,ai
7.0000,7.2500,73,e_n
7.2500,7.5000,73,j_ii
7.5000,7.6250,73,ou
8.0000,8.5000,70,b_ii
8.5000,9.0000,70,ai
9.0000,9.2500,72,e_n
9.2500,9.5000,72,j_ii
9.5000,9.6250,72,ou
10.0000,10.5000,68,b_ii
10.5000,11.0000,68,ai
11.0000,11.2500,70,e_n
11.2500,11.5000,70,j_ii
11.5000,11.7500,70,ou
11.7500,12.0000,68,eo_n_d
12.0000,12.2500,67,b_i_ng
12.2500,12.5000,63,g_ou
12.5000,12.7500,65,w_a_z
12.7500,13.0000,67,h_i_z
13.0000,13.5000,68,n_ei_m
13.5000,13.7500,68,ou
17.7500,18.0000,63,dh_e_r
18.0000,18.2500,68,w_a_z
18.2500,18.5000,68,eo
18.5000,18.7500,68,f_a_r
18.7500,19.0000,63,m_er
19.0000,19.2500,65,h_ae_d
19.2500,19.3750,65,eo
19.5000,19.7500,63,d_oo_g
19.7500,20.0000,63,eo_n_d
20.0000,20.2500,68,b_i_ng
20.2500,20.5000,68,g_ou
20.5000,20.7500,70,w_a_z
20.7500,21.0000,70,h_i_z
21.0000,21.5000,72,n_ei_m
21.5000,21.6875,68,ou
22.0000,22.5000,72,b_ii
22.5000,23.0000,72,ai
23.0000,23.2500,73,e_n
23.2500,23.5000,73,j_ii
23.5000,23.6875,73,ou
24.0000,24.5000,70,b_ii
24.5000,25.0000,70,ai
25.0000,25.2500,72,e_n
25.2500,25.5000,72,j_ii
25.5000,25.6250,72,ou
26.0000,26.5000,68,b_ii
26.5000,27.0000,68,ai
27.0000,27.2500,70,e_n
27.2500,27.5000,70,j_ii
27.5000,27.7500,70,ou
27.7500,28.0000,68,eo_n_d
28.0000,28.2500,67,b_i_ng
28.2500,28.5000,63,g_ou
28.5000,28.7500,65,w_a_z
28.7500,29.0000,67,h_i_z
29.0000,29.5000,68,n_ei_m
29.5000,29.7500,68,ou
33.7500,34.0000,63,dh_e_r
34.0000,34.2500,68,w_a_z
34.2500,34.5000,68,eo
34.5000,34.7500,68,f_a_r
34.7500,35.0000,63,m_er
35.0000,35.2500,65,h_ae_d
35.2500,35.3750,65,eo
35.5000,35.7500,63,d_oo_g
35.7500,36.0000,63,eo_n_d
36.0000,36.2500,68,b_i_ng
36.2500,36.5000,68,g_ou
36.5000,36.7500,70,w_a_z
36.7500,37.0000,70,h_i_z
37.0000,37.5000,72,n_ei_m
37.5000,37.6875,68,ou
38.0000,38.5000,72,b_ii
38.5000,39.0000,72,ai
39.0000,39.2500,73,e_n
39.2500,39.5000,73,j_ii
39.5000,39.6250,73,ou
40.0000,40.5000,70,b_ii
40.5000,41.0000,70,ai
41.0000,41.2500,72,e_n
41.2500,41.5000,72,j_ii
41.5000,41.6250,72,ou
42.0000,42.5000,68,b_ii
42.5000,43.0000,68,ai
43.0000,43.2500,70,e_n
43.2500,43.5000,70,j_ii
43.5000,43.7500,70,ou
43.7500,44.0000,68,eo_n_d
44.0000,44.2500,67,b_i_ng
44.2500,44.5000,63,g_ou
44.5000,44.7500,65,w_a_z
44.7500,45.0000,67,h_i_z
45.0000,45.5000,68,n_ei_m
45.5000,45.7500,68,ou
49.7500,50.0000,63,dh_e_r
50.0000,50.2500,68,w_a_z
50.2500,50.5000,68,eo
50.5000,50.7500,68,f_a_r
50.7500,51.0000,63,m_er
51.0000,51.2500,65,h_ae_d
51.2500,51.3750,65,eo
51.5000,51.7500,63,d_oo_g
51.7500,52.0000,63,eo_n_d
52.0000,52.2500,68,b_i_ng
52.2500,52.5000,68,g_ou
52.5000,52.7500,70,w_a_z
52.7500,53.0000,70,h_i_z
53.0000,53.5000,72,n_ei_m
53.5000,53.6875,68,ou
54.0000,54.5000,72,b_ii
54.5000,55.0000,72,ai
55.0000,55.2500,73,e_n
55.2500,55.5000,73,j_ii
55.5000,55.6250,73,ou
56.0000,56.3750,70,b_ii
56.5000,57.0000,70,ai
57.0000,57.2500,72,e_n
57.2500,57.5000,72,j_ii
57.5000,57.6250,72,ou
58.0000,58.5000,68,b_ii
58.5000,59.0000,68,ai
59.0000,59.2500,70,e_n
59.2500,59.5000,70,j_ii
59.5000,59.7500,70,ou
59.7500,60.0000,68,eo_n_d
60.0000,60.2500,67,b_i_ng
60.2500,60.5000,63,g_ou
60.5000,60.7500,65,w_a_z
60.7500,61.0000,67,h_i_z
61.0000,61.5000,68,n_ei_m
61.5000,61.7500,68,ou
