start,end,pitch,syllable
1.8750,2.5000,63,h_e_d
2.8571,3.0655,65,sh_ou_l
3.0655,3.3333,63,d_er_z
3.3036,3.5714,60,n_ii_z
3.5714,3.6905,63,eo_n_d
3.8095,4.2559,56,t_ou_z
4.2559,4.5238,56,n_ii_z
4.5238,4.7619,56,eo_n_d
4.7619,5.3571,56,t_ou_z
5.7143,6.3095,63,h_e_d
6.6369,6.9048,65,sh_ou_l
6.9048,7.1429,63,d_er_z
7.1131,7.3512,60,n_ii_z
7.3512,7.5000,63,eo_n_d
7.6190,8.0952,58,t_ou_z
8.0952,8.3333,58,n_ii_z
8.3333,8.5714,58,eo_n_d
8.5714,8.8095,63,t_ou
8.8095,9.0476,61,ou
9.0476,9.2857,60,ou
9.2857,9.5238,58,ou_z
9.5238,10.0000,56,ai_z
10.0000,10.4762,60,eo_n_d
10.4762,10.9226,63,i_r_z
10.9226,11.3690,68,eo_n_d
11.3988,11.8452,70,m_au_dh
11.8750,12.1131,67,ae
12.1131,12.3809,68,eo_n_d
12.3809,12.9167,65,n_ou_z
13.3036,13.8988,67,h_e_d
14.2559,14.5238,67,sh_ou_l
14.5238,14.7619,63,d_er_z
14.7619,15.0000,65,n_ii_z
15.0000,15.1786,67,eo_n_d
15.2381,15.7143,68,t_ou_z
15.7143,15.9524,63,n_ii_z
15.9524,16.0714,63,eo_n_d
16.1607,16.8452,68,t_ou_z
