start,end,pitch,syllable
2.4154,3.2448,64,ai_v
3.4023,3.7240,59,b_i_n
3.7240,3.9727,64,w_er
4.0384,4.3613,59,k_i_ng
4.3613,4.6836,64,a_n
4.6836,4.9740,66,dh_eo
4.9740,6.1315,68,r_ei_l
6.2656,6.9883,64,r_ou_d
7.4674,8.3229,69,oo_l
8.3887,8.7415,69,dh_eo
8.7415,9.1654,64,l_i_v
9.2760,9.9805,66,l_oo_ng
9.9805,11.8431,68,d_ei
12.4720,13.2487,64,ai_v
13.4121,13.7396,59,b_i_n
13.7396,13.9668,64,w_er
14.0456,14.3802,59,k_i_ng
14.3802,14.7057,64,a_n
14.7057,15.0000,66,dh_eo
15.0000,16.0768,68,r_ei_l
16.1914,16.5527,64,r_ou_d
16.8555,17.1146,68,j_ao_s_t
17.1810,17.3333,68,t_uu
17.4681,18.0046,68,p_ae_s
18.0918,18.5384,66,dh_eo
18.6953,19.3190,66,t_ai_m
19.3190,19.8529,68,eo
19.9570,21.6901,66,w_ei
22.4128,23.2936,61,k_ae_n_t
23.3503,23.7038,63,y_uu
23.7038,24.0495,64,h_ii_r
24.0495,24.3509,63,dh_eo
24.3509,24.5970,64,w_i
24.5970,24.8770,61,s_eo_l
24.9492,25.9440,59,b_l_ou
25.9440,26.2103,64,ou
26.2103,26.9316,64,i_ng
27.4590,28.3620,69,r_ai_z
28.3620,28.5534,69,ao_p
28.7331,29.0586,64,er
29.0586,29.3451,64,l_ii
29.3451,29.6549,66,i_n
29.6549,29.9850,66,dh_eo
29.9850,31.8939,68,m_oo_r_n
32.4792,33.3112,61,k_ae_n_t
33.3112,33.6706,63,y_uu
33.6706,34.0293,64,h_ii_r
34.0293,34.1719,63,dh_eo
34.2930,34.5228,64,k_ae_p
34.6296,34.8900,61,t_eo_n
34.8900,36.2044,59,sh_au
36.2044,36.9466,64,t_i_ng
37.4323,38.0514,68,d_ai
38.0514,38.6823,69,n_eo
38.7695,39.3385,68,b_l_ou
39.3385,39.8932,66,y_oo_r
40.0046,41.7474,64,h_oo_r_n
42.5039,42.6582,59,d_ai
42.6582,42.7799,59,n_eo
42.7799,42.9043,59,w_ou_n_t
42.9043,42.9811,59,y_uu
43.0781,43.3783,64,b_l_ou
43.7148,43.9036,61,d_ai
43.9036,44.0495,61,n_eo
44.0495,44.1283,61,w_ou_n_t
44.1283,44.2096,61,y_uu
44.3151,44.6758,66,b_l_ou
44.9440,45.1393,63,d_ai
45.1393,45.2734,63,n_eo
45.2734,45.3398,63,w_ou_n_t
45.3815,45.4701,63,y_uu
45.5775,45.8887,61,b_l_ou
45.8887,46.1829,63,y_oo_r
46.1829,46.7845,64,h_oo_r_n
47.4642,47.6543,59,d_ai
47.6543,47.8099,59,n_eo
47.8099,47.9062,59,w_ou_n_t
47.9062,47.9961,59,y_uu
48.0690,48.3991,64,b_l_ou
48.6888,48.8698,61,d_ai
48.8698,49.0072,61,n_eo
49.0072,49.1465,61,w_ou_n_t
49.1465,49.2363,61,y_uu
49.3184,49.6868,66,b_l_ou
49.9609,50.1374,63,d_ai
50.1374,50.3014,63,n_eo
50.3014,50.3874,63,w_ou_n_t
50.3874,50.4720,63,y_uu
50.5482,50.8815,61,b_l_ou
50.8815,51.1510,63,y_oo_r
51.2168,51.5638,64,h_oo_r_n
51.7480,51.9935,59,s_i_ng
51.9935,52.2031,59,i_ng
52.4896,52.9622,68,f_ii
53.0807,53.6178,64,f_ai
53.7207,53.8268,59,f_i_d
53.8268,54.0612,59,l_ii
54.0612,54.3275,59,ai
54.3275,54.7044,64,ou
54.9505,55.1328,68,f_ii
55.2708,55.4668,68,f_ai
55.5534,55.6654,64,f_i_d
55.6654,55.8665,64,l_ii
55.8665,56.1237,64,ai
56.1237,56.4004,66,ou
56.5007,56.6992,63,ou
56.8203,56.9974,61,ou
57.1289,57.3066,59,ou
57.4740,57.9792,68,f_ii
58.0938,58.4362,64,f_ai
58.6699,58.7793,69,f_i_d
58.7793,58.9603,69,l_ii
58.9603,59.3444,69,ai
59.3444,59.6641,73,ou
59.8652,60.0736,71,s_t_r_ao
60.0736,60.2702,71,m_i_ng
60.2702,60.4401,71,a_n
60.4401,60.5482,71,dh_ii
60.5482,60.8294,69,ou_l_d
60.8776,61.1250,66,b_ae_n
61.1745,61.7148,64,j_ou
61.7148,61.8398,59,s_i_ng
61.8398,62.2096,59,i_ng
62.4583,63.0046,68,f_ii
63.0781,63.5859,64,f_ai
63.6771,63.8698,59,f_i_d
63.8698,64.0404,59,l_ii
64.0404,64.3333,59,ai
64.3333,64.6927,64,ou
64.9323,65.1159,68,f_ii
65.2546,65.4694,68,f_ai
65.5436,65.6602,64,f_i_d
65.6602,65.8594,64,l_ii
65.8594,66.1667,64,ai
66.1667,66.4277,66,ou
66.5391,66.7266,63,ou
66.8294,66.9863,61,ou
67.1471,67.2767,59,ou
67.4629,67.9141,68,f_ii
68.0469,68.3997,64,f_ai
68.6595,68.7884,69,f_i_d
68.7884,69.0247,69,l_ii
69.0247,69.3320,69,ai
69.3320,69.6139,73,ou
69.8522,70.1335,71,s_t_r_ao
70.1335,70.2897,71,m_i_ng
70.2897,70.4583,71,a_n
70.4583,70.5924,71,dh_ii
70.5924,70.8047,69,ou_l_d
70.8919,71.1367,66,b_ae_n
71.1855,71.9277,64,j_ou
