start,end,pitch,syllable
2.1449,2.7377,68,j_oi
2.7377,3.0999,67,t_uu
3.1449,3.3341,65,dh_eo
3.3341,4.0339,63,w_er_l_d
4.1565,4.4801,61,dh_eo
4.4801,4.9591,60,l_oo_r_d
4.9591,5.4597,58,h_ae_z
5.5234,6.1676,56,k_ao_m
6.4060,6.7009,63,l_e_t
6.7009,7.4766,65,er_th
7.4766,7.7652,65,r_i
7.7652,8.6045,67,s_ii_v
8.6045,8.8616,67,h_er
8.9170,10.4965,68,k_i_ng
10.8662,11.1641,68,l_e_t
11.1641,11.4906,68,e
11.4906,11.6986,67,e
11.7599,12.2587,65,v_r_ii
12.3335,12.7214,63,h_a
12.7214,12.8773,61,a
12.8773,13.0765,60,a_r_t
13.1729,13.3458,68,p_r_ii
13.4521,13.7844,68,p_e
13.7844,14.0304,67,e_r
14.0304,14.5654,65,h_i_m
14.5654,15.0128,63,r_uu
15.0128,15.1922,60,uu_m
15.4492,15.7009,60,eo_n_d
15.7009,15.8452,60,h_e
15.8452,15.9830,60,v_eo_n
15.9830,16.2418,60,eo_n_d
16.2418,16.4533,60,n_ei
16.4924,16.7710,61,ch_er
16.7710,17.3761,63,s_i_ng
17.6384,17.9135,60,eo_n_d
17.9135,18.0718,58,h_e
18.0718,18.2190,58,v_eo_n
18.2190,18.4585,58,eo_n_d
18.4585,18.6261,58,n_ei
18.7120,19.0117,60,ch_er
19.0117,19.5864,61,s_i_ng
19.8750,20.1431,58,eo_n_d
20.1431,20.4585,56,h_e
20.4585,20.9871,68,v_eo_n
20.9871,21.3084,65,eo_n_d
21.3084,21.5625,63,h_e
21.5625,21.7850,61,e
21.8668,22.1291,60,v_eo_n
22.1291,22.4071,61,eo_n_d
22.4071,22.8405,60,n_ei
22.9048,23.4854,58,ch_er
23.4854,24.2266,56,s_i_ng
24.6150,25.1513,68,j_oi
25.2097,25.5572,67,t_uu
25.6039,25.7944,65,dh_i
25.7944,26.4042,63,er_th
26.5549,26.8744,61,dh_eo
26.8744,27.4083,60,s_ei
27.4649,27.9702,58,v_y_er
27.9702,28.4900,56,r_ei_n_z
28.8388,29.1588,63,l_e_t
29.1588,29.9380,65,m_e_n
29.9380,30.2137,65,dh_e_r
30.2137,31.0286,67,s_oo_ng_z
31.0286,31.2996,67,e_m
31.2996,32.8282,68,p_l_oi
33.3078,33.6285,68,w_ai_l
33.6285,33.9415,68,f_ii
33.9415,34.1781,67,ii_l_d_z
34.1781,34.6215,65,eo_n_d
34.6986,35.0998,63,f_l_ao
35.0998,35.3008,61,ao
35.3008,35.4655,60,ao_d_z
35.5741,35.8142,68,r_a_k_s
35.8142,36.1577,68,h_i
36.1577,36.4118,67,i_l_z
36.4118,36.7278,65,eo
36.7278,36.8890,63,eo_n_d
36.9538,37.3960,63,p_l_ei
37.3960,37.5700,61,i_n_z
37.8241,37.9287,60,r_i
38.1144,38.2558,60,p_ii_t
38.3855,38.6705,60,dh_eo
38.6705,38.9509,60,s_au_n
38.9509,39.2202,61,d_i_ng
39.2202,39.7523,63,j_oi
40.0648,40.2260,60,r_i
40.3206,40.4433,58,p_ii_t
40.6378,40.8627,58,dh_eo
40.8627,41.1956,58,s_au_n
41.1956,41.4760,60,d_i_ng
41.4760,42.0099,61,j_oi
42.2873,42.4374,58,r_i
42.5426,42.8802,56,p_ii
42.8802,43.4357,68,ii_t
43.4357,43.5718,65,r_i
43.6816,44.1138,63,p_ii
44.1138,44.2897,61,ii
44.2897,44.4258,60,ii_t
44.5397,44.7827,61,dh_eo
44.7827,45.3942,60,s_au_n
45.3942,45.9123,58,d_i_ng
45.9123,46.5677,56,j_oi
47.0636,47.6162,68,h_ii
47.6162,48.0052,67,r_uu_l_z
48.0619,48.2242,65,dh_eo
48.2242,48.8148,63,w_er_l_d
48.9789,49.1600,61,w_i_dh
49.2897,49.8866,60,t_r_uu_th
49.8866,50.3650,58,eo_n_d
50.4141,50.9777,56,g_r_ei_s
51.2838,51.5817,63,eo_n_d
51.5817,52.3989,65,m_ei_k_s
52.3989,52.7242,65,dh_eo
52.7242,53.5081,67,n_ei
53.5081,53.7447,67,sh_eo_n_z
53.8048,55.4357,68,p_r_uu_v
55.7161,55.8603,67,dh_eo
55.9520,56.2710,68,g_l_oo
56.2710,56.5835,67,oo
56.5835,56.8685,65,r_ii
56.8685,57.2079,63,ii_z
57.2079,57.6168,63,ao
57.6168,57.7569,61,ao_v
58.0227,58.2715,68,h_i_z
58.2715,58.5922,68,r_ai
58.5922,58.7453,67,i
58.8183,59.0852,65,t_i
59.0852,59.3498,63,eo_s
59.4053,59.8072,63,n_eo
59.8072,59.9999,61,eo
59.9999,60.2213,60,eo_s
60.2710,60.5455,60,eo_n_d
60.5455,60.8224,60,w_ao_n
60.8224,61.0811,60,d_er_z
61.0811,61.2406,60,ao_v
61.3358,61.6436,61,h_i_z
61.6436,62.2096,63,l_ao_v
62.4947,62.7604,60,eo_n_d
62.7604,63.0256,58,w_ao_n
63.0256,63.3200,58,d_er_z
63.3200,63.4503,58,ao_v
63.5601,63.8784,60,h_i_z
63.8784,64.4146,61,l_ao_v
64.7190,64.9894,58,eo_n_d
64.9894,65.3270,56,w_ao_n
65.3270,65.8527,68,d_eo
65.8527,66.1132,65,er_z
66.1565,66.4497,63,w_ao
66.4497,66.7120,61,ao_n
66.7120,67.0052,60,d_eo
67.0052,67.2844,61,er_z
67.2844,67.7102,60,ao_v
67.8270,68.3656,58,h_i_z
68.3656,69.4736,56,l_ao_v
