start,end,pitch,syllable
1.9708,2.1758,67,h_ii
2.3267,2.7317,67,p_r_a
2.7317,3.0975,64,m_eo_s_d
3.1800,3.4025,65,t_uu
3.5517,3.9833,67,b_ai
3.9833,4.3750,64,m_ii
4.3750,4.6008,65,eo
4.7350,5.0350,67,t_r_i_ng
5.1267,5.3700,64,k_eo_t
5.5250,5.7367,72,t_uu
5.9183,6.2250,67,p_l_ii_z
6.3250,6.7450,64,m_ii
6.7883,7.1875,60,eo_n_d
7.1875,7.5033,65,dh_e_n
7.5883,7.9775,62,f_oo_r
7.9775,8.1758,64,eo
8.3117,8.6800,65,s_m_ai_l
8.8100,9.0917,62,ou
9.1800,9.4650,64,h_ii
9.5650,9.8558,65,v_au_d
9.9858,10.3300,62,h_ii
10.3300,10.6633,64,w_u_d
10.7475,11.0217,65,t_ii_z
11.1217,11.3000,64,m_ii
11.5750,11.8042,62,h_ii
11.9783,12.3417,67,p_r_a
12.3417,12.7108,64,m_eo_s_d
12.7742,12.9933,65,t_uu
13.1417,13.5783,67,b_r_i_ng
13.5783,13.9625,64,m_ii
13.9625,14.1725,65,eo
14.3583,14.7817,67,b_ao_n_ch
14.7817,14.9758,64,ao_v
15.1450,15.3525,72,r_e_d
15.5433,15.9617,67,r_ou
15.9617,16.2317,64,z_i_z
16.3450,16.6100,60,t_uu
16.7450,17.1758,62,t_ai
17.1758,17.5925,64,ao_p
17.5925,17.8625,65,m_ai
17.9825,18.3550,64,b_a
18.3550,18.6067,65,n_ii
18.6992,19.1575,62,b_r_au_n
19.1575,20.4367,60,h_e_r
21.5900,22.7225,67,ou
22.8333,23.6792,67,d_i_r
23.9508,24.2158,67,w_ao_t
24.3508,24.6975,64,k_ae_n
24.7508,24.9975,72,dh_eo
25.1450,25.5658,67,m_ae
25.5658,25.8425,64,t_er
25.9475,26.2392,60,b_ii
26.3983,27.5358,65,ou
27.6158,28.3450,65,d_i_r
28.7542,29.0142,65,w_ao_t
29.1517,29.5733,62,k_ae_n
29.5733,29.9725,64,dh_eo
29.9725,30.3767,65,m_ae
30.3767,30.6392,64,t_er
30.7467,30.9967,62,b_ii
31.1733,32.3383,67,ou
32.4192,33.1408,67,d_i_r
33.5883,33.8200,67,w_ao_t
33.9300,34.2717,64,k_ae_n
34.3450,34.5658,72,dh_eo
34.7192,35.1517,67,m_ae
35.1517,35.4100,64,t_er
35.5792,35.8017,60,b_ii
35.9458,36.3550,62,j_a
36.3550,36.7217,64,n_ii_z
36.7217,37.1700,65,s_ou
37.1700,37.5283,64,l_oo_ng
37.5283,37.7892,65,ae_t
37.9275,38.1167,62,dh_eo
38.3367,39.3608,60,f_e_r
45.1708,45.3758,67,h_ii
45.5300,45.9708,67,p_r_a
45.9708,46.2975,64,m_eo_s_t
46.3750,46.5858,65,t_uu
46.7267,47.1708,67,b_r_i_ng
47.1708,47.5875,64,m_ii
47.5875,47.7900,65,eo
47.9667,48.2592,67,b_ae_s
48.3600,48.6675,64,k_eo_t
48.8000,48.9667,72,ao_v
49.1267,49.5000,67,p_ao
49.5617,49.9042,64,z_eo_l_z
50.0017,50.1792,60,eo
50.3358,50.7908,65,g_a_r
50.7908,51.1775,62,l_eo_n_d
51.1775,51.3758,64,ao_v
51.5142,51.9667,65,l_i
51.9667,52.1758,62,l_ii_z
52.3800,52.5892,64,eo
52.7417,53.1858,65,g_i_f_t
53.1858,53.4017,62,ao_v
53.5300,53.8117,64,r_e_d
53.9725,54.3058,65,r_ou
54.3483,54.5825,64,z_i_z
54.8075,55.1783,62,eo
55.1783,55.3833,67,l_i
55.5417,55.9000,64,t_eo_l
55.9000,56.3233,65,s_t_r_oo
56.3233,56.5517,67,h_ae_t
56.7175,57.0750,64,t_uu
57.1483,57.5250,65,s_e_t
57.5250,57.7508,67,oo_f
57.9308,58.1758,64,dh_eo
58.3450,58.6092,72,b_l_uu
58.7608,59.0800,67,r_i
59.1617,59.5758,64,b_eo_n_z
59.5758,59.8100,60,dh_ae_t
59.9367,60.3758,62,t_ai
60.3758,60.7883,64,ao_p
60.7883,61.1208,65,m_ai
61.2192,61.5992,64,b_a
61.5992,61.8400,65,n_ii
61.9600,62.3575,62,b_r_au_n
62.3575,63.5667,60,h_e_r
64.8108,65.8742,67,ou
65.9883,66.7083,67,d_i_r
67.1508,67.3975,67,w_ao_t
67.5217,67.8850,64,k_ae_n
67.9633,68.2258,72,dh_eo
68.3542,68.7658,67,m_ae
68.7658,68.9967,64,t_er
69.1700,69.5250,60,b_ii
69.6450,70.7358,65,ou
70.8158,71.5275,65,d_i_r
71.9542,72.2283,65,w_ao_t
72.3383,72.7733,62,k_ae_n
72.7733,73.1925,64,dh_eo
73.1925,73.5767,65,m_ae
73.5767,73.8175,64,t_er
73.9825,74.2492,62,b_ii
74.3892,75.4767,67,ou
75.6000,76.3550,67,d_i_r
76.7733,77.0458,67,w_ao_t
77.1483,77.5008,64,k_ae_n
77.5633,77.8067,72,dh_eo
77.9342,78.3708,67,m_ae
78.3708,78.6175,64,t_er
78.7625,78.9767,60,b_ii
79.1192,79.5550,62,j_a
79.5550,79.8867,64,n_ii_z
79.8867,80.3558,65,s_ou
80.3558,80.7425,64,l_oo_ng
80.7425,80.9733,65,ae_t
81.1575,81.3442,62,dh_eo
81.5500,82.8783,60,f_e_r
