start,end,pitch,syllable
2.7177,3.0548,58,d_uu
3.0548,3.3919,63,y_uu
3.3919,3.8553,63,n_ou
3.9185,4.0660,65,dh_eo
4.0660,4.2135,67,m_ao
4.3820,4.7402,63,f_eo_n
4.7402,5.2247,63,m_ae_n
5.2458,5.3933,62,dh_eo
5.3933,5.4986,60,m_ao
5.7303,6.0674,65,f_eo_n
6.0674,6.5730,65,m_ae_n
6.5730,6.7416,63,dh_eo
6.7416,7.0576,62,m_ao
7.0576,7.4368,58,f_eo_n
7.4368,7.7317,58,m_ae_n
8.0688,8.4059,58,d_uu
8.4059,8.7851,63,y_uu
8.7851,9.2275,63,n_ou
9.3118,9.4382,66,dh_eo
9.4382,9.6067,67,m_ao
9.7542,10.1124,63,f_eo_n
10.1124,10.3652,63,m_ae_n
10.4494,10.7865,63,h_uu
10.7865,11.0815,65,l_i_v_z
11.0815,11.3343,65,ao_n
11.4185,11.7977,58,d_r_uu
11.7977,12.1348,58,r_ii
12.1348,12.8933,63,l_ei_n
13.4831,13.7781,58,y_e_s
13.7781,14.1784,63,ai
14.1784,14.6208,63,n_ou
14.6840,14.8315,65,dh_eo
14.8315,15.0000,67,m_ao
15.1475,15.5056,63,f_eo_n
15.5056,16.0112,63,m_ae_n
16.0112,16.1798,62,dh_eo
16.1798,16.2851,60,m_ao
16.4958,16.8539,65,f_eo_n
16.8539,17.3595,65,m_ae_n
17.3806,17.5281,63,dh_eo
17.5281,17.6334,62,m_ao
17.8230,18.2022,58,f_eo_n
18.2022,18.4761,58,m_ae_n
18.8764,19.1503,58,y_e_s
19.1503,19.5506,63,ai
19.5506,19.9930,63,n_ou
20.0562,20.2247,65,dh_eo
20.2247,20.5197,67,m_ao
20.5197,20.8989,63,f_eo_n
20.8989,21.1517,63,m_ae_n
21.2149,21.5730,63,h_uu
21.5730,21.8680,65,l_i_v_z
21.8680,22.1418,65,ao_n
22.2050,22.5843,58,d_r_uu
22.5843,22.9213,58,r_ii
22.9213,23.7008,63,l_ei_n
24.2907,24.6278,59,w_ii
24.6278,24.9859,63,oo_l
24.9859,25.4073,63,n_ou
25.4916,25.6180,65,dh_eo
25.6180,25.7654,67,m_ao
25.9129,26.2921,63,f_eo_n
26.2921,26.8188,63,m_ae_n
26.8188,26.9663,62,dh_eo
26.9663,27.0927,60,m_ao
27.2612,27.6404,65,f_eo_n
27.6404,28.1882,65,m_ae_n
28.1882,28.3146,63,dh_eo
28.3146,28.6517,62,m_ao
28.6517,28.9888,58,f_eo_n
28.9888,29.2626,58,m_ae_n
29.6840,30.0211,58,w_ii
30.0211,30.3792,63,oo_l
30.3792,30.7795,63,n_ou
30.8638,30.9902,65,dh_eo
30.9902,31.1798,67,m_ao
31.3272,31.7064,63,f_eo_n
31.7064,31.9593,63,m_ae_n
32.0225,32.3595,63,h_uu
32.3595,32.6755,65,l_i_v_z
32.6755,32.9284,65,ao_n
33.0126,33.3286,58,d_r_uu
33.3286,33.7079,58,r_ii
33.7079,34.6137,63,l_ei_n
45.8427,46.1798,58,d_uu
46.1798,46.5379,63,y_uu
46.5379,46.9592,63,n_ou
47.0225,47.1699,65,dh_eo
47.1699,47.3174,67,m_ao
47.4859,47.8651,63,f_eo_n
47.8651,48.3497,63,m_ae_n
48.3708,48.5393,62,dh_eo
48.5393,48.6446,60,m_ao
48.8764,49.2135,65,f_eo_n
49.2135,49.7191,65,m_ae_n
49.7191,49.8876,63,dh_eo
49.8876,50.0351,62,m_ao
50.1615,50.5407,58,f_eo_n
50.5407,50.8146,58,m_ae_n
51.2359,51.5730,58,d_uu
51.5730,51.9312,63,y_uu
51.9312,52.3736,63,n_ou
52.4368,52.5842,66,dh_eo
52.5842,52.7317,67,m_ao
52.9003,53.2584,63,f_eo_n
53.2584,53.5744,63,m_ae_n
53.5744,53.9326,63,h_uu
53.9326,54.2275,65,l_i_v_z
54.2275,54.5014,65,ao_n
54.5856,54.9649,58,d_r_uu
54.9649,55.2809,58,r_ii
55.2809,56.1025,63,l_ei_n
56.6292,56.9241,58,y_e_s
56.9241,57.3244,63,ai
57.3244,57.7879,63,n_ou
57.8511,57.9986,65,dh_eo
57.9986,58.2935,67,m_ao
58.2935,58.6517,63,f_eo_n
58.6517,59.1994,63,m_ae_n
59.1994,59.3258,62,dh_eo
59.3258,59.4733,60,m_ao
59.6418,60.0210,65,f_eo_n
60.0210,60.5056,65,m_ae_n
60.5477,60.6741,63,dh_eo
60.6741,60.8005,62,m_ao
60.9691,61.3483,58,f_eo_n
61.3483,61.6222,58,m_ae_n
62.0224,62.3174,58,y_e_s
62.3174,62.7177,63,ai
62.7177,63.1390,63,n_ou
63.2233,63.3708,65,dh_eo
63.3708,63.6657,67,m_ao
