start,end,pitch,syllable
2.4000,2.8500,61,ei
2.9813,3.5813,61,b_ii
3.5813,4.0687,68,s_ii
4.1813,4.6125,68,d_ii
4.8000,5.2500,70,ii
5.4000,5.7938,70,e_f
5.9625,6.5438,68,j_ii
7.1437,7.6125,66,ei_ch
7.7812,8.2125,66,ai
8.3250,8.7938,65,j_ei
8.9625,9.2625,65,k_ei
9.5250,9.8625,63,e_l
9.8625,10.2000,63,e_m
10.2000,10.5000,63,e_n
10.5000,10.6500,63,ou
10.7625,11.1750,61,p_ii
11.9250,12.3938,68,k_y_uu
12.5625,12.9750,68,a_r
13.1813,13.7438,66,e_s
14.3812,15.0000,65,t_ii
15.0000,15.4313,65,y_uu
15.5813,15.9375,63,v_ii
16.8000,17.0813,68,d_ao
17.0813,17.4000,68,b_eo_l
17.4000,17.7750,68,y_uu
17.9625,18.4688,66,e_k_s
19.1438,19.7812,65,w_ai
19.7812,20.3438,65,eo_n_d
20.3438,20.7188,63,z_ii
21.6000,22.2000,61,n_au
22.2000,22.7812,61,ai
22.7812,23.4000,68,n_ou
23.4000,23.8688,68,m_ai
24.0000,24.4500,70,ei
24.5813,25.1250,70,b_ii
25.1250,25.4625,68,s_ii
26.3438,26.8500,66,n_e_k_s_t
26.9812,27.4875,66,t_ai_m
27.5813,28.1813,65,w_ou_n_t
28.1813,28.7625,65,y_uu
28.7625,29.3813,63,s_i_ng
29.3813,29.9438,63,w_i_dh
29.9438,30.3562,61,m_ii
36.0562,36.5250,61,ei
36.6375,37.1812,61,b_ii
37.1812,37.7063,68,s_ii
37.8188,38.2875,68,d_ii
38.4563,38.8500,70,ii
39.0562,39.3563,70,e_f
39.5625,40.0312,68,j_ii
40.8188,41.3438,66,ei_ch
41.4563,41.9250,66,ai
42.0000,42.4875,65,j_ei
42.6000,43.0500,65,k_ei
43.2000,43.5188,63,e_l
43.5188,43.8188,63,e_m
43.8188,44.1375,63,e_n
44.1375,44.2875,63,ou
44.4375,44.7563,61,p_ii
45.5813,45.9937,68,k_y_uu
46.2000,46.6500,68,a_r
46.8000,47.4000,66,e_s
48.0000,48.6000,65,t_ii
48.6000,49.0688,65,y_uu
49.2000,49.6688,63,v_ii
50.4000,50.7000,68,d_ao
50.7000,51.0000,68,b_eo_l
51.0000,51.4500,68,y_uu
51.6000,52.0688,66,e_k_s
52.7812,53.4000,65,w_ai
53.4000,53.9625,65,eo_n_d
53.9625,54.2812,63,z_ii
55.2000,55.8000,61,n_au
55.8000,56.4000,61,ai
56.4000,57.0000,68,n_ou
57.0000,57.4688,68,m_ai
57.6187,58.1250,70,ei
58.2188,58.7625,70,b_ii
58.7625,59.2125,68,s_ii
60.0000,60.4125,66,w_ou_n_t
60.5813,61.1625,66,y_uu
61.1625,61.7812,65,s_i_ng
61.7812,62.4000,65,eo
62.4000,63.0000,63,l_ou_ng
63.0000,63.5625,63,w_i_dh
63.5625,63.8813,61,m_ii
