start,end,pitch,syllable
1.8462,2.1923,67,ou
2.3077,2.5385,67,k_ae_n
2.5385,2.7692,67,y_uu
2.7692,2.8846,67,au_t
3.0000,3.2308,67,d_uu
3.2308,3.6923,62,m_ii
3.6923,3.9231,67,d_uu
3.9231,4.1538,67,l_ai_k
4.3846,5.1923,71,dh_i_s
5.5385,5.7692,67,ou
6.0000,6.2308,67,k_ae_n
6.2308,6.4615,67,y_uu
6.4615,6.5769,67,au_t
6.6923,6.9231,67,d_uu
6.9231,7.3846,62,m_ii
7.3846,7.6154,64,d_uu
7.6154,7.8461,64,l_ai_k
8.0769,8.6538,62,dh_i_s
9.2308,9.5769,67,ou
9.6923,9.9231,67,k_ae_n
9.9231,10.1538,67,y_uu
10.1538,10.2692,67,au_t
10.3846,10.6154,67,d_uu
10.6154,11.0769,62,m_ii
11.0769,11.3077,67,d_uu
11.3077,11.5384,67,l_ai_k
11.7692,12.5769,71,dh_i_s
12.9231,13.3846,74,ou
13.3846,13.6154,72,i_t_s
13.6154,13.8461,72,eo
13.8461,14.3077,71,l_ao_v
14.3077,14.7692,69,l_ii
14.7692,15.9231,67,g_ei_m
16.6154,16.9615,67,ou
17.0769,17.3077,67,k_ae_n
17.3077,17.5384,67,y_uu
17.5384,17.6538,67,au_t
17.7692,18.0000,67,d_uu
18.0000,18.4615,62,m_ii
18.4615,18.6923,67,d_uu
18.6923,18.9231,67,l_ai_k
19.1538,19.8461,71,dh_i_s
20.3077,20.6538,67,ou
20.7692,21.0000,67,k_ae_n
21.0000,21.2307,67,y_uu
21.2307,21.3461,67,au_t
21.4615,21.6923,67,d_uu
21.6923,22.1538,62,m_ii
22.1538,22.3846,64,d_uu
22.3846,22.6154,64,l_ai_k
22.8461,23.5384,62,dh_i_s
24.0000,24.3461,67,ou
24.4615,24.6923,67,k_ae_n
24.6923,24.9231,67,y_uu
24.9231,25.0384,67,au_t
25.1538,25.3846,67,d_uu
25.3846,25.8461,62,m_ii
25.8461,26.0769,67,d_uu
26.0769,26.4231,67,l_ai_k
26.5384,27.2307,71,dh_i_s
27.6923,28.1538,74,ou
28.1538,28.3846,72,i_t_s
28.3846,28.6154,72,eo
28.6154,28.9615,71,l_ao_v
29.0769,29.3077,69,l_ii
29.5384,30.6923,67,g_ei_m
38.7692,39.1153,67,ou
39.2307,39.4615,67,k_ae_n
39.4615,39.6923,67,y_uu
39.6923,39.8077,67,au_t
39.9230,40.1538,67,d_uu
40.1538,40.6153,62,m_ii
40.6153,40.8461,67,d_uu
40.8461,41.0769,67,l_ai_k
41.3077,42.1153,71,dh_i_s
42.4615,42.6923,67,ou
42.9230,43.1538,67,k_ae_n
43.1538,43.3846,67,y_uu
43.3846,43.5000,67,au_t
43.6153,43.8461,67,d_uu
43.8461,44.3076,62,m_ii
44.3076,44.5384,64,d_uu
44.5384,44.7692,64,l_ai_k
45.0000,45.5769,62,dh_i_s
46.1538,46.5000,67,ou
46.6153,46.8461,67,k_ae_n
46.8461,47.0769,67,y_uu
47.0769,47.1923,67,au_t
47.3076,47.5384,67,d_uu
47.5384,48.0000,62,m_ii
48.0000,48.2307,67,d_uu
48.2307,48.4615,67,l_ai_k
48.6923,49.5000,71,dh_i_s
49.8461,50.3076,74,ou
50.3076,50.5384,72,i_t_s
50.5384,50.7692,72,eo
50.7692,51.2307,71,l_ao_v
51.2307,51.6923,69,l_ii
51.6923,52.7307,67,g_ei_m
53.5384,53.8846,67,ou
53.9999,54.2307,67,k_ae_n
54.2307,54.4615,67,y_uu
54.4615,54.5769,67,au_t
54.6923,54.9230,67,d_uu
54.9230,55.3846,62,m_ii
55.3846,55.6153,67,d_uu
55.6153,55.8461,67,l_ai_k
56.0769,56.7692,71,dh_i_s
57.2307,57.5769,67,ou
57.6922,57.9230,67,k_ae_n
57.9230,58.1538,67,y_uu
58.1538,58.2692,67,au_t
58.3846,58.6153,67,d_uu
58.6153,59.0769,62,m_ii
59.0769,59.3076,64,d_uu
59.3076,59.5384,64,l_ai_k
59.7692,60.4615,62,dh_i_s
60.9230,61.3846,67,ou
61.3846,61.6153,67,k_ae_n
61.6153,61.8461,67,y_uu
61.8461,61.9615,67,au_t
62.0769,62.3076,67,d_uu
62.3076,62.7692,62,m_ii
62.7692,62.9999,67,d_uu
62.9999,63.3461,67,l_ai_k
63.4615,64.1538,71,dh_i_s
64.6153,65.0769,74,ou
65.0769,65.3076,72,i_t_s
65.3076,65.5384,72,eo
65.5384,65.8845,71,l_ao_v
65.9999,66.2884,69,l_ii
66.4615,67.6153,67,g_ei_m
