start,end,pitch,syllable
1.2504,1.6844,66,ai
1.6844,2.5022,66,w_a_n
2.5268,2.8143,63,d_er_d
2.9304,3.2536,61,t_uu
3.3946,3.9625,59,d_ei
4.2326,4.6469,61,t_uu
4.6929,4.9929,59,dh_eo
5.1094,6.5241,59,h_i_l
6.7580,7.1964,56,m_ae
7.2625,7.6598,59,g_ii
8.1112,8.5228,56,t_uu
8.5710,9.0607,54,w_a_ch
9.4161,10.2161,59,dh_eo
10.2161,11.0848,63,s_ii_n
11.1232,11.9803,66,b_i
11.9803,13.8178,61,l_ou
14.9741,15.2687,66,dh_eo
15.3683,15.9643,66,k_r_ii_k
16.2424,16.6491,63,eo_n_d
16.6491,16.9683,61,dh_eo
17.1259,17.8143,59,k_r_ii
17.9268,18.3187,61,k_i_ng
18.4196,18.7571,59,ou_l_d
18.8138,20.2080,59,m_i_l
20.4777,20.9585,56,m_ae
21.0138,21.3732,59,g_ii
21.7960,22.1844,56,ae_z
22.2549,22.7165,54,w_ii
23.1272,23.6406,59,y_uu_s_t
23.7531,24.0375,63,t_uu
24.0375,24.6178,66,l_oo_ng
24.8808,25.4214,61,eo
25.4214,25.6527,63,eo
25.7290,27.8714,59,g_ou
28.6223,29.0375,59,dh_eo
29.1102,29.9884,68,g_r_ii_n
29.9884,30.5687,68,g_r_ou_v
30.6205,30.7776,68,i_z
30.8759,31.4732,64,g_oo_n
31.6763,32.3143,68,f_r_ao_m
32.3143,32.4687,68,dh_eo
32.5241,34.1446,66,h_i_l
34.2901,34.7080,63,m_ae
34.7535,35.1102,66,g_ii
35.4982,35.9616,63,w_e_r
35.9616,36.7553,61,f_er_s_t
36.8464,37.3129,66,dh_eo
37.6803,38.0638,66,d_ei
38.0638,38.4035,65,i
38.4991,38.9259,70,z_ii
38.9259,39.3107,68,ii_z
39.3991,41.4446,66,s_p_r_ao_ng
42.3009,42.7593,66,dh_eo
42.8392,43.5562,66,k_r_ii
43.6821,44.1486,63,k_i_ng
44.1486,44.4008,61,ou_l_d
44.4946,45.0692,59,m_i_l
45.3888,45.8392,61,i
45.8392,46.1553,59,i_z
46.2616,47.7044,59,s_t_i_l
47.9102,48.3455,56,m_ae
48.4357,48.8468,59,g_ii
49.1875,49.7214,56,s_i_n_s
49.7214,50.0982,54,y_uu
50.5584,51.0558,59,ae
51.0558,51.4424,63,ae_n_d
51.4424,52.1455,66,ai
52.2857,52.7035,61,w_eo
52.7035,53.0209,63,er
53.0973,54.9955,59,y_ao_ng
69.8218,70.2285,66,eo
70.2285,70.9464,66,s_i
71.0981,71.5017,63,t_ii
71.5017,71.8972,61,s_ou
71.8972,72.8513,59,s_ai
72.8513,73.2682,61,l_eo_n_t
73.2682,73.7053,59,eo_n_d
73.7053,74.9334,59,l_ou_n
75.3093,75.8164,56,m_ae
75.8843,76.2312,59,g_ii
76.6642,76.9071,56,w_e_r
76.9071,77.0294,56,dh_eo
77.0839,77.9584,54,y_ao_ng
78.0129,78.4178,59,eo_n_d
78.4178,78.6932,59,dh_eo
78.8008,79.4405,63,g_ei
79.7231,80.1620,66,eo_n_d
80.1620,80.4169,66,dh_eo
80.5517,82.5767,61,b_e_s_t
83.5455,83.8941,66,i_n
83.9861,84.8236,66,p_a
84.8236,85.1370,63,l_i_sh_t
85.2727,85.5173,61,w_ai_t
85.6504,86.4981,59,m_ae_n
86.4981,87.0133,61,sh_eo_n
87.0133,87.3285,59,ao_v
87.4151,88.7021,59,s_t_ou_n
89.0490,89.5012,56,m_ae
89.5852,89.9446,59,g_ii
90.4004,90.6606,56,h_ae_v
90.8553,91.5553,54,ii_ch
91.6704,92.1437,59,f_au_n_d
92.1437,92.3553,63,eo
92.5213,93.1945,66,p_l_ei_s
93.4285,93.8624,61,ao
93.8624,94.0780,63,ao_v
94.2629,96.0972,59,r_e_s_t
97.2570,97.5736,59,i_z
97.7124,98.4901,68,b_i_l_t
98.5579,98.9834,68,w_e_r
99.0316,99.2459,68,dh_eo
99.4222,100.1602,64,b_er_d_z
100.2155,100.5963,68,y_uu_z_d
100.6584,100.8995,68,t_uu
101.0776,102.4271,66,p_l_ei
102.7852,103.2865,63,m_ae
103.2865,103.6816,66,g_ii
104.1213,104.5329,63,eo_n_d
104.5329,105.2365,61,j_oi_n_d
105.4218,105.8477,66,i_n
105.8477,106.2137,66,dh_eo
106.2137,106.6914,66,s_oo
106.6914,106.9749,65,oo_ng_z
107.0999,107.5852,70,dh_ae_t
107.5852,107.9642,68,w_er
107.9642,109.7950,66,s_ao_ng
110.9289,111.1401,66,f_oo_r
111.1401,111.3695,66,w_ii
111.3695,112.1633,66,s_ae_ng
112.2432,112.6847,63,j_ao_s_t
112.6847,113.0195,61,ae_z
113.0936,113.7124,59,g_ei
113.9919,114.7539,61,ae_z
114.8526,115.9722,59,dh_ei
116.4722,116.9579,56,m_ae
117.0499,117.4414,59,g_ii
117.7869,118.2820,56,w_e_n
118.2820,118.7410,54,y_uu
119.1298,119.5910,59,ae
119.5910,119.9847,63,ae_n_d
119.9847,120.7459,66,ai
120.8570,121.2749,61,w_eo
121.2749,121.6307,63,er
121.7079,123.4222,59,y_ao_ng
