start,end,pitch,syllable
3.3640,4.9081,57,s_ao_m
5.4596,6.5625,69,w_e_r
7.2794,7.8860,68,ou
8.0239,8.4375,64,v_er
8.4375,8.8787,66,dh_eo
8.8787,9.6783,68,r_ei_n
9.7610,10.3952,69,b_ou
10.7261,11.8566,57,w_ei
12.3805,13.4559,66,ao_p
14.1176,16.2684,64,h_ai
17.6470,18.9430,54,dh_e_r_z
19.3290,20.5698,62,eo
21.1489,21.9485,61,l_ae_n_d
22.0864,22.5551,57,dh_ae_t
22.5551,22.9412,59,ai
22.9963,23.8235,61,h_er_d
23.8235,24.1820,62,ao_v
24.7610,25.4779,59,w_ao_n_s
25.6434,26.0845,56,i_n
26.0845,26.4706,57,eo
26.5809,27.3805,59,l_ao
27.3805,28.1250,61,l_eo
28.3731,30.1654,57,b_ai
31.7371,33.3639,57,s_ao_m
33.6121,34.9356,69,w_e_r
35.4044,36.0937,68,ou
36.2592,36.6728,64,v_er
36.6728,37.1415,66,dh_eo
37.1415,37.8584,68,r_ei_n
38.0514,38.7132,69,b_ou
39.0165,40.1746,57,s_k_ai_z
40.5606,42.2977,66,a_r
42.4080,45.1378,64,b_l_uu
45.9926,47.3713,54,eo_n_d
47.6470,48.9705,62,dh_eo
49.4669,50.2941,61,d_r_ii_m_z
50.3768,50.6525,57,dh_ae_t
50.7352,51.1488,59,y_uu
51.2867,52.0036,61,d_e_r
52.0863,52.6102,62,t_uu
53.0514,53.6856,59,d_r_ii_m
53.8510,54.2922,56,r_i
54.2922,54.5680,57,l_ii
54.7334,55.4779,59,d_uu
55.6433,56.4154,61,k_ao_m
56.4981,58.0146,57,t_r_uu
59.5312,60.0827,64,s_ao_m
60.0827,60.4687,61,d_ei
60.4687,60.8547,64,ai_l
60.9374,61.2959,61,w_i_sh
61.2959,61.6268,64,eo
61.7371,62.2610,61,p_ao_n
62.2610,62.6194,64,eo
62.6746,62.9227,61,s_t_a_r
63.2260,63.5018,64,eo_n_d
63.6121,63.9154,62,w_ei_k
63.9981,64.2463,64,ao_p
64.4944,64.8529,62,w_e_r
64.9080,65.1838,64,dh_eo
65.3216,65.7628,62,k_l_au_z
65.7628,66.0661,64,a_r
66.2040,66.6727,62,f_a_r
66.7554,67.1966,64,b_i
67.1966,68.6029,66,h_ai_n_d
68.7959,71.6635,66,m_ii
73.7040,74.0624,64,w_e_r
74.1727,74.5587,61,t_r_ao
74.6690,74.9999,64,b_eo_l_z
75.0551,75.3308,61,m_e_l_t
75.4135,75.7168,64,l_ai_k
75.8547,76.3234,61,l_e
76.3234,76.6543,64,m_eo_n
76.7095,77.0404,61,d_r_a_p_s
77.2885,77.6470,64,eo
77.6470,78.0882,63,w_ei
78.0882,78.3639,66,eo
78.5293,78.9429,63,b_ao_v
79.0257,79.3290,66,dh_eo
79.4668,79.9080,63,ch_i_m
79.9080,80.1562,66,n_ii
80.3492,80.5973,63,t_a_p_s
80.9006,81.1212,66,dh_ae_t_s
81.3418,82.9962,68,w_e_r
83.1617,84.2922,68,y_uu_l
84.7609,86.4981,71,f_ai_n_d
86.6359,87.8492,66,m_ii
88.1801,89.8345,57,s_ao_m
90.0826,91.2959,69,w_e_r
91.8749,92.5091,68,ou
92.6470,93.0330,64,v_er
93.0881,93.5293,66,dh_eo
93.5293,94.3841,68,r_ei_n
94.4392,95.2389,69,b_ou
95.3492,96.8933,57,b_l_uu
97.0587,98.3547,66,b_er_d_z
98.8234,101.2775,64,f_l_ai
102.3804,104.1175,54,b_er_d_z
104.2278,105.3859,62,f_l_ai
105.9374,106.7922,61,ou
106.7922,107.2058,57,v_er
107.2609,107.7021,59,dh_eo
107.7021,108.5569,61,r_ei_n
108.5569,109.0532,62,b_ou
109.5219,110.1837,59,w_ai
110.3491,110.7627,56,dh_e_n
110.7627,111.1764,57,ou
111.1764,111.9208,59,w_ai
112.0587,112.8308,61,k_ae_n_t
113.0514,114.9539,57,ai
