start,end,pitch,syllable
2.3331,2.6113,62,d_ae
2.6113,2.9256,71,sh_i_ng
2.9256,3.1562,69,th_r_uu
3.2144,3.4450,67,dh_eo
3.4450,4.1463,62,s_n_ou
4.4287,4.5713,62,a_n
4.5713,4.7256,62,eo
4.7256,5.0575,62,w_ao_n
5.0575,5.3319,71,h_oo_r_s
5.3319,5.4850,69,ou
5.6188,5.9000,67,p_eo_n
5.9000,6.7475,64,s_l_ei
7.1419,7.4188,64,ou
7.4188,7.7675,72,v_er
7.7675,8.0181,71,f_ii_l_d_z
8.0181,8.2513,69,w_ii
8.3244,9.2163,66,g_ou
9.4875,9.8150,74,l_ae
9.8150,10.1288,74,f_i_ng
10.1288,10.4406,72,oo_l
10.4406,10.7556,69,dh_eo
10.7556,11.5425,71,w_ei
11.9300,12.1513,62,b_e_l_z
12.2144,12.5200,71,a_n
12.5200,12.6325,69,b_a_b
12.8050,13.0494,67,t_ei_l_z
13.1219,13.7731,62,r_i_ng
14.2500,14.4938,62,m_ei
14.5906,14.9500,71,k_i_ng
14.9500,15.2319,69,s_p_i
15.2319,15.4575,67,r_eo_t_s
15.5263,16.2750,64,b_r_ai_t
16.4537,16.5756,64,w_ao_t
16.7519,17.0125,64,f_ao_n
17.0125,17.3456,72,i_t
17.3456,17.5569,71,i_z
17.6369,17.9469,69,t_uu
17.9469,18.2581,74,r_ai_d
18.2581,18.5094,74,eo_n_d
18.5094,18.8619,74,s_i_ng
18.8619,19.0569,74,eo
19.0569,19.3513,76,s_l_ei
19.3513,19.7169,74,i_ng
19.7169,19.9550,72,s_oo_ng
20.0362,20.3581,69,t_eo
20.3581,21.2044,67,n_ai_t
21.5538,21.8794,71,j_i_ng
21.8794,22.0938,71,g_eo_l
22.1556,22.7269,71,b_e_l_z
22.7269,23.0575,71,j_i_ng
23.0575,23.2544,71,g_eo_l
23.3606,23.9531,71,b_e_l_z
23.9531,24.2581,71,j_i_ng
24.2581,24.4875,74,g_eo_l
24.5619,24.9688,67,oo_l
25.0038,25.1875,69,dh_eo
25.1875,25.7525,71,w_ei
26.3300,26.6275,72,ou
26.6275,26.7569,72,w_ao_t
26.9112,27.4181,72,f_ao_n
27.4181,27.5700,72,i_t
27.5700,27.7662,72,i_z
27.8394,28.1694,71,t_uu
28.1694,28.4794,71,r_ai_d
28.4794,28.6369,71,i_n
28.6369,28.7913,71,eo
28.7913,29.0725,71,w_ao_n
29.0725,29.3231,69,h_oo_r_s
29.3231,29.5375,69,ou
29.6400,29.8944,71,p_eo_n
29.8944,30.5169,69,s_l_ei
30.5169,30.8719,74,h_ei
31.1369,31.4456,71,j_i_ng
31.4456,31.6531,71,g_eo_l
31.7450,32.2856,71,b_e_l_z
32.3362,32.6344,71,j_i_ng
32.6344,32.8125,71,g_eo_l
32.9456,33.5306,71,b_e_l_z
33.5306,33.8519,71,j_i_ng
33.8519,34.1187,74,g_eo_l
34.1669,34.6213,67,oo_l
34.6213,34.7888,69,dh_eo
34.7888,35.3919,71,w_ei
35.9275,36.1881,72,ou
36.1881,36.4900,72,w_ao_t
36.4900,36.9888,72,f_ao_n
36.9888,37.1644,72,i_t
37.1644,37.3663,72,i_z
37.4438,37.7700,71,t_uu
37.7700,38.0575,71,r_ai_d
38.0575,38.2025,71,i_n
38.2025,38.3725,71,eo
38.3725,38.6756,74,w_ao_n
38.6756,38.9175,74,h_oo_r_s
38.9175,39.1306,72,ou
39.2600,39.5438,69,p_eo_n
39.5438,40.4469,67,s_l_ei
40.7225,41.0312,62,n_au
41.0862,41.3294,71,dh_eo
41.3894,41.7000,69,g_r_au_n_d
41.7000,41.9237,67,i_z
42.0231,42.7638,62,w_ai_t
43.1225,43.4256,62,g_ou
43.4256,43.6750,71,i_t
43.7163,44.0194,69,w_ai_l
44.0194,44.3069,67,y_u_r
44.3069,45.1919,64,y_ao_ng
45.5156,45.7413,64,t_ei_k
45.8500,46.1644,72,dh_eo
46.1644,46.4438,71,g_er_l_z
46.4438,46.7381,69,t_eo
46.7381,47.5844,66,n_ai_t
47.9125,48.2550,74,s_i_ng
48.2550,48.5281,74,dh_i_s
48.5281,48.8338,72,s_l_ei
48.8338,49.1019,69,i_ng
49.1019,49.9431,71,s_oo_ng
50.3612,50.6688,62,g_e_t
50.6688,50.9650,71,eo
50.9650,51.0994,69,b_a_b
51.2656,51.5006,67,t_ei_l_d
51.6094,52.2388,62,b_ei
52.4494,52.7256,62,t_uu
52.7256,52.9506,62,f_oo_r
53.0456,53.3050,71,t_ii
53.3050,53.6369,69,f_oo_r
53.6369,53.9144,67,h_i_z
53.9144,54.5781,64,s_p_ii_d
54.8306,55.0481,64,eo_n_d
55.1319,55.2594,64,h_i_ch
55.4200,55.7287,72,h_i_m
55.7287,56.0806,71,t_uu
56.0806,56.3269,69,eo_n
56.3269,56.6350,74,ou
56.6350,56.8612,74,p_eo_n
56.8612,57.2138,74,s_l_ei
57.2138,57.4175,74,eo_n_d
57.5525,57.8400,76,y_uu
57.8400,58.0494,74,i_l
58.1381,58.3319,72,t_ei_k
58.4475,58.7419,69,dh_eo
58.7419,59.6375,67,l_ii_d
59.9525,60.2569,71,j_i_ng
60.2569,60.4475,71,g_eo_l
60.5763,61.1350,71,b_e_l_z
61.1856,61.4694,71,j_i_ng
61.4694,61.6588,71,g_eo_l
61.7638,62.3469,71,b_e_l_z
62.3469,62.6731,71,j_i_ng
62.6731,62.9144,74,g_eo_l
62.9881,63.4213,67,oo_l
63.4213,63.5900,69,dh_eo
63.5900,64.2175,71,w_ei
64.7362,65.0581,72,ou
65.0581,65.2969,72,w_ao_t
65.2969,65.7588,72,f_ao_n
65.7588,65.9294,72,i_t
65.9294,66.1594,72,i_z
66.2313,66.5837,71,t_uu
66.5837,66.8744,71,r_ai_d
66.8744,67.0050,71,i_n
67.0050,67.1819,71,eo
67.1819,67.4681,71,w_ao_n
67.4681,67.7775,69,h_oo_r_s
67.7775,67.9481,69,ou
68.0494,68.3175,71,p_eo_n
68.3175,68.9744,69,s_l_ei
68.9744,69.2250,74,h_ei
69.5250,69.8625,71,j_i_ng
69.8625,70.0581,71,g_eo_l
70.1437,70.7269,71,b_e_l_z
70.7631,71.0825,71,j_i_ng
71.0825,71.3656,71,g_eo_l
71.3656,71.9069,71,b_e_l_z
71.9569,72.3000,71,j_i_ng
72.3000,72.5738,74,g_eo_l
72.5738,73.0263,67,oo_l
73.0263,73.1800,69,dh_eo
73.1800,73.8450,71,w_ei
74.3281,74.5863,72,ou
74.5863,74.7700,72,w_ao_t
74.9006,75.3994,72,f_ao_n
75.3994,75.5581,72,i_t
75.5581,75.7781,72,i_z
75.8494,76.2000,71,t_uu
76.2000,76.4619,71,r_ai_d
76.4619,76.6056,71,i_n
76.6056,76.7619,71,eo
76.7619,77.0794,74,w_ao_n
77.0794,77.3350,74,h_oo_r_s
77.3350,77.5212,72,ou
77.6562,77.9163,69,p_eo_n
77.9163,78.8738,67,s_l_ei
