start,end,pitch,syllable
1.3235,1.6765,64,f_l_ai
1.7537,1.9081,64,i_n
1.9081,1.9853,64,dh_eo
2.0846,2.2390,60,b_ao
2.2390,2.4485,60,t_er
2.4485,2.6029,60,m_i_l_k
2.7684,2.9779,64,sh_uu
3.0882,3.4853,64,f_l_ai
3.4853,3.9706,67,sh_uu
4.1250,4.5221,62,f_l_ai
4.5882,4.7316,62,i_n
4.7316,4.7868,62,dh_eo
4.8971,5.0515,58,b_ao
5.0515,5.2610,58,t_er
5.2610,5.4265,58,m_i_l_k
5.5919,5.8125,62,sh_uu
5.9338,6.3088,62,f_l_ai
6.3088,6.6948,65,sh_uu
7.0037,7.3346,64,f_l_ai
7.3897,7.5441,64,i_n
7.5441,7.5993,64,dh_eo
7.6985,7.8529,60,b_ao
7.8529,8.0625,60,t_er
8.0625,8.2279,60,m_i_l_k
8.4044,8.5809,64,sh_uu
8.7132,9.0993,64,f_l_ai
9.0993,9.4963,67,sh_uu
9.7721,10.0478,62,s_k_i_p
10.1801,10.3676,64,t_uu
10.3676,10.5882,65,m_ai
10.5882,10.9301,64,l_uu
10.9301,11.1287,62,m_ai
11.2831,11.9559,60,d_a_r
11.9559,12.2096,60,l_i_n
12.6948,12.9375,64,l_uu
13.3787,13.6434,60,l_uu
13.9412,14.2500,64,s_k_i_p
14.4044,14.5588,64,t_uu
14.5588,14.8015,64,m_ai
14.8015,15.1765,67,l_uu
15.4522,15.8272,62,l_uu
16.1581,16.5331,59,l_uu
16.7647,17.0956,62,s_k_i_p
17.2500,17.3934,62,t_uu
17.3934,17.6140,62,m_ai
17.6140,18.0000,65,l_uu
18.3198,18.6618,64,l_uu
18.9595,19.3235,60,l_uu
19.6434,19.9191,64,s_k_i_p
20.0735,20.2390,64,t_uu
20.2390,20.4375,64,m_ai
20.4375,20.7904,67,l_uu
21.0220,21.3198,62,s_k_i_p
21.4743,21.6397,64,t_uu
21.6397,21.8272,65,m_ai
21.8272,22.2022,64,l_uu
22.2022,22.4118,62,m_ai
22.5551,23.2720,60,d_a_r
23.2720,23.6029,60,l_i_n
26.7904,27.0882,64,k_ae_t_s
27.1654,27.3198,64,i_n
27.3198,27.3860,64,dh_eo
27.4522,27.8272,60,k_r_ii_m
27.8272,28.0809,60,j_a_r
28.1912,28.4007,64,uu
28.5662,28.7316,64,uu
28.9081,29.3493,67,uu
29.5809,29.8235,62,k_ae_t_s
29.9669,30.1323,62,i_n
30.1323,30.1875,62,dh_eo
30.2757,30.5625,59,k_r_ii_m
30.6507,30.9375,59,j_a_r
31.0037,31.2132,62,uu
31.3897,31.5882,62,uu
31.7316,32.0845,65,uu
32.4044,32.6029,64,k_ae_t_s
32.7353,32.9448,64,i_n
32.9448,32.9890,64,dh_eo
33.0772,33.4742,60,k_r_ii_m
33.4742,33.7500,60,j_a_r
33.8162,34.0367,64,uu
34.1801,34.3787,64,uu
34.5331,34.9191,67,uu
35.1397,35.4485,62,s_k_i_p
35.6029,35.7684,64,t_uu
35.7684,35.9669,65,m_ai
35.9669,36.3088,64,l_uu
36.3088,36.5073,62,m_ai
36.6617,37.3897,60,d_a_r
37.3897,37.6323,60,l_i_n
