start,end,pitch,syllable
3.1525,3.7392,67,m_e
3.7392,3.9258,65,r_ii
3.9258,4.3583,63,h_ae_d
4.3583,4.7700,65,eo
4.7700,4.9417,67,l_i
5.1433,5.5525,67,t_eo_l
5.5525,5.9592,67,l_ae_m
6.3042,6.5358,65,l_i
6.6775,7.1675,65,t_eo_l
7.1675,7.5875,65,l_ae_m
7.9117,8.1775,67,l_i
8.2967,8.7442,70,t_eo_l
8.7442,9.2192,70,l_ae_m
9.4900,10.0842,67,m_e
10.0842,10.2583,65,r_ii
10.2583,10.6975,63,h_ae_d
10.7467,11.1275,65,eo
11.1275,11.3542,67,l_i
11.5575,11.9675,67,t_eo_l
11.9675,12.1600,67,l_ae_m
12.3992,12.7042,67,i_t_s
12.7042,13.1292,65,f_l_ii_s
13.1775,13.4667,65,w_a_z
13.5542,13.8342,67,w_ai_t
13.8883,14.2975,65,ae_z
14.3283,15.2142,63,s_n_ou
15.6008,15.9983,58,eo_n_d
15.9983,16.5408,67,e
16.5992,16.7800,65,v_r_ii
16.7800,17.1150,63,w_e_r
17.1750,17.5208,65,dh_ae_t
17.5208,17.9842,67,m_e
17.9842,18.3542,67,r_ii
18.3542,18.9025,67,w_e_n_t
19.1567,19.5708,65,m_e
19.5708,19.9508,65,r_ii
19.9508,20.3958,65,w_e_n_t
20.7125,21.1083,67,m_e
21.1083,21.5025,70,r_ii
21.5025,22.0075,70,w_e_n_t
22.3250,22.9300,67,e
22.9300,23.1667,65,v_r_ii
23.1667,23.5225,63,w_e_r
23.5775,23.9667,65,dh_ae_t
23.9667,24.3833,67,m_e
24.3833,24.7742,67,r_ii
24.7742,24.9817,67,w_e_n_t
25.1833,25.5633,67,dh_eo
25.5633,25.9592,65,l_ae_m
25.9592,26.2908,65,w_a_z
26.2908,26.5808,67,sh_u_r
26.7117,27.0650,65,t_uu
27.1358,27.9525,63,g_ou
34.7592,34.9275,58,i_t
35.1442,35.6933,67,f_a
35.6933,35.8742,65,l_ou_d
35.9100,36.2483,63,h_er
36.3650,36.6367,65,t_uu
36.6367,37.1983,67,s_k_uu_l
37.1983,37.5508,67,w_ao_n
37.5508,38.0483,67,d_ei
38.2642,38.7608,65,s_k_uu_l
38.7608,39.1625,65,w_ao_n
39.1625,39.5642,65,d_ei
39.8350,40.3275,67,s_k_uu_l
40.3275,40.7358,70,w_ao_n
40.7358,41.0958,70,d_ei
41.1525,41.4492,58,i_t
41.5542,42.1558,67,f_a
42.1558,42.2925,65,l_ou_d
42.3175,42.6558,63,h_er
42.7558,43.0508,65,t_uu
43.0508,43.5617,67,s_k_uu_l
43.5617,43.9508,67,w_ao_n
43.9508,44.1133,67,d_ei
44.3842,44.7175,67,w_i_ch
44.7175,45.0083,65,w_a_z
45.1292,45.3358,65,eo
45.4708,45.8908,67,g_ei_n_s_t
45.9383,46.2933,65,dh_eo
46.2933,47.0625,63,r_uu_l_z
47.5533,47.9375,58,i_t
47.9375,48.4167,67,m_ei_d
48.5317,48.6217,65,dh_eo
48.7083,49.1392,63,ch_i_l_d
49.1617,49.5650,65,r_eo_n
49.5650,49.7658,67,l_ae_f
49.9375,50.1708,67,eo_n_d
50.2817,50.8483,67,p_l_ei
51.1133,51.3725,65,l_ae_f
51.5208,51.8108,65,eo_n_d
51.8858,52.4200,65,p_l_ei
52.7367,53.0258,67,l_ae_f
53.1508,53.3825,70,eo_n_d
53.4908,53.8808,70,p_l_ei
53.9842,54.3742,58,i_t
54.3742,54.8892,67,m_ei_d
54.9592,55.0558,65,dh_eo
55.1183,55.5533,63,ch_i_l_d
55.5533,55.9525,65,r_eo_n
55.9525,56.1458,67,l_ae_f
56.3258,56.5758,67,eo_n_d
56.6575,56.8717,67,p_l_ei
57.1125,57.4392,67,t_uu
57.4392,57.9383,65,s_ii
57.9383,58.3692,65,eo
58.3692,58.6142,67,l_ae_m
58.7142,58.9733,65,ae_t
59.0458,59.8417,63,s_k_uu_l
