start,end,pitch,syllable
2.1429,2.4107,60,b_a
2.4107,2.6786,60,r_a_m
2.6786,2.9464,69,s_o_l
2.9464,3.2143,69,s_o_l
3.2143,3.4821,69,b_u
3.4821,3.6161,69,r_eo
3.7500,4.0179,69,o
4.0179,4.2857,67,n_eu_n
4.2857,4.5536,65,s_a
4.5536,4.6875,65,n_e
4.8214,5.0893,65,o_l
5.0893,5.3571,64,l_a
5.3571,5.8929,62,g_a
6.4286,6.6964,62,p_a
6.6964,6.9643,62,r_a_n
6.9643,7.2321,70,h_a
7.2321,7.3661,70,n_eu_l
7.5000,7.6339,70,n_o
7.7679,7.9018,70,r_a_n
8.0357,8.1696,70,d_eu_l
8.3036,8.5714,69,p_a_n
8.5714,8.8393,67,n_ae
8.8393,9.1071,65,r_y_eo
9.1071,9.3750,64,d_a
9.3750,9.6429,65,b_o
9.6429,10.1786,67,m_y_eo
10.7143,10.9821,60,j_a_n
10.9821,11.2500,60,d_i
11.2500,11.5179,65,b_a
11.5179,11.6518,65,t_e
11.7857,12.0536,69,o_ng
12.0536,12.1875,69,g_i
12.3214,12.5893,72,j_o_ng
12.5893,12.7232,72,g_i
12.8571,13.1250,70,m_o
13.1250,13.3929,69,y_eo
13.3929,13.6607,70,a_n
13.6607,13.9286,72,j_a
13.9286,14.4643,74,s_eo
15.0000,15.2678,72,s_u
15.2678,15.5357,72,g_eo_n
15.5357,15.8036,69,d_o_l
15.8036,16.0714,65,l_i
16.0714,16.3393,64,g_i
16.3393,16.6071,64,r_eu_l
16.6071,16.8750,67,h_ae
16.8750,17.0089,67,b_o
17.1428,18.2143,65,j_a
18.4821,18.7500,70,s_o_n
18.7500,18.8839,70,j_a_p
19.0178,19.2857,72,kk_o
19.2857,20.3571,74,d_o_ng
20.6250,20.8928,69,g_eu
20.8928,21.1607,70,r_a
21.1607,21.4286,74,k_e
21.4286,22.2321,72,m_o
22.2321,22.5000,72,i
22.5000,23.0357,69,j_a
23.5714,23.8393,67,m_o
23.8393,24.6428,67,d_u
24.6428,25.1786,70,m_o
25.1786,25.7143,69,i
25.7143,26.7857,67,j_a
27.0536,27.3214,69,r_a_l
27.3214,27.5893,70,l_a_l
27.5893,27.8571,72,l_a
27.8571,28.9286,74,n_u
29.1964,29.4643,69,g_a
29.4643,29.7321,70,n_u
29.7321,30.0000,74,g_a
30.0000,30.8036,72,s_u_l
30.8036,30.9375,72,l_ae
31.0714,31.6071,69,n_y_a
32.1428,32.4107,67,g_a
32.4107,32.6786,67,w_i
33.2143,33.4821,71,b_a
33.4821,33.7500,71,w_i
34.2857,35.3571,72,b_o
36.4286,36.6964,60,b_i_ng
36.6964,36.9643,60,g_eu_l
36.9643,37.2321,69,b_i_ng
37.2321,37.5000,69,g_eu_l
37.5000,37.7678,69,d_o
37.7678,37.9018,69,r_a
38.0357,38.3036,69,g_a_n
38.3036,38.5714,67,d_a
38.5714,38.8393,65,s_u_l
38.8393,38.9732,65,l_ae
39.1071,39.3750,65,g_a
39.3750,39.6428,64,d_o_n
39.6428,40.1786,62,d_a
40.7143,40.9821,62,u
40.9821,41.2500,62,r_i
41.2500,41.5178,70,m_o
