start,end,pitch,syllable
2.0870,2.4348,62,u_l
2.4348,2.6087,63,m_y_eo_n
2.6087,3.1304,65,a_n
3.1304,3.5217,65,d_w_ae
4.1739,4.5217,67,u_l
4.5217,4.6957,69,m_y_eo_n
4.6957,5.2174,70,a_n
5.2174,5.6522,70,d_w_ae
6.2609,6.6087,62,s_a_n
6.6087,6.7826,63,t_a
6.7826,7.1304,65,h_a
7.1304,7.3043,65,r_a
7.3043,7.6522,65,b_eo
7.6522,7.8261,65,j_i
7.8261,8.3478,65,n_eu_n
8.3478,8.6957,67,u
8.6957,8.8696,65,n_eu_n
8.8696,9.2174,63,ae
9.2174,9.3913,63,d_eu
9.3913,9.8261,63,r_e_n
10.4348,10.9565,62,s_eo_n
10.9565,11.4783,65,m_u
11.4783,12.0000,58,r_eu_l
12.0000,12.5217,62,a_n
12.5217,13.0435,60,j_u
13.0435,13.7391,63,s_i_n
14.0870,14.6087,57,tt_ae
14.6087,15.9130,58,y_o
18.7826,18.9565,62,s_a_n
19.1304,19.3043,63,t_a
19.3043,19.6522,65,h_a
19.6522,19.8261,65,r_a
19.8261,20.1739,65,b_eo
20.1739,20.3478,65,j_i
20.3478,20.6956,65,n_eu_n
20.8696,21.2174,67,a_l
21.2174,21.3913,69,g_o
21.3913,21.7391,70,g_y_e
21.7391,21.9130,70,s_i_n
21.9130,22.3478,70,tt_ae
22.9565,23.3043,62,n_u
23.3043,23.4783,63,g_a
23.4783,23.6087,65,ch_a
23.8261,24.0000,65,k_a_n
24.0000,24.5217,65,ae_n
24.5217,25.0435,65,j_i
25.0435,25.2174,67,n_a
25.3913,25.5652,65,pp_eu_n
25.5652,26.0870,63,ae_n
26.0870,26.6087,63,j_i
27.1304,27.6522,62,o
27.6522,28.1739,65,n_eu_l
28.1739,28.6956,58,b_a
28.6956,29.2174,62,m_e
29.2174,29.7391,60,d_a
29.7391,30.2609,63,n_y_eo
30.2609,30.7826,63,g_a
30.7826,31.3043,57,s_i_n
31.3043,32.6087,58,tt_ae
35.4783,36.0000,71,j_a_m
36.0000,36.5217,70,j_a_l
36.5217,37.0435,69,tt_ae
37.0435,37.5652,70,n_a
37.5652,37.9130,67,i
37.9130,38.0869,67,r_eo
38.0869,38.4348,67,n_a_l
38.6087,39.1304,67,tt_ae
39.6522,40.1739,72,jj_a
40.1739,40.6956,70,j_eu_ng
40.6956,41.0435,69,n_ae_l
41.2174,41.7391,70,tt_ae
41.7391,42.0869,67,j_a_ng
42.0869,42.2609,67,n_a_n
42.2609,42.4348,67,h_a_l
42.6087,42.7826,67,tt_ae
42.7826,43.3043,67,d_o
43.8261,44.1739,74,s_a_n
44.3478,44.8696,72,t_a
44.8696,45.3913,71,h_a
45.3913,45.9130,72,r_a
45.9130,46.4348,69,b_eo
46.4348,46.9565,69,j_i
46.9565,47.1304,69,n_eu_n
47.4782,47.8261,69,m_o
47.8261,48.0000,70,d_eu_n
48.0000,48.3478,72,g_eo
48.3478,48.5217,72,s_eu_l
48.5217,48.8696,70,a_l
48.8696,49.0435,70,g_o
49.0435,49.5652,69,g_y_e
49.5652,50.0869,67,s_i_n
50.0869,50.9130,65,tt_ae
52.1739,52.5217,62,u_l
52.5217,52.6956,63,m_y_eo_n
52.6956,53.2174,65,a_n
53.2174,53.8261,65,d_w_ae
54.2609,54.6087,67,u_l
54.6087,54.7826,69,m_y_eo_n
54.7826,55.3043,70,a_n
55.3043,55.7391,70,d_w_ae
56.3478,56.6956,62,s_a_n
56.6956,56.8696,63,t_a
56.8696,57.2174,65,h_a
57.2174,57.3913,65,r_a
57.3913,57.7391,65,b_eo
57.7391,57.9130,65,j_i
57.9130,58.4348,65,n_eu_n
58.4348,58.7826,67,u
58.7826,58.9565,65,r_i
58.9565,59.3043,63,m_a
59.3043,59.4782,63,eu
59.4782,59.8261,63,r_eu_l
60.5217,61.0435,62,o
61.0435,61.3913,65,n_eu_l
61.5652,62.0869,58,b_a
62.0869,62.6087,62,m_e
62.6087,63.1304,60,d_a
63.1304,63.6522,63,n_y_eo
63.6522,64.1739,63,g_a
64.1739,64.6956,57,s_i_n
64.6956,66.0435,58,tt_ae
68.8695,69.2174,62,u_l
69.2174,69.3913,63,m_y_eo_n
69.3913,69.9130,65,a_n
69.9130,70.3043,65,d_w_ae
70.9565,71.3043,67,u_l
71.3043,71.4782,69,m_y_eo_n
71.4782,72.0000,70,a_n
72.0000,72.3478,70,d_w_ae
73.0435,73.3913,62,s_a_n
73.3913,73.5652,63,t_a
73.5652,73.9130,65,h_a
73.9130,74.0869,65,r_a
74.0869,74.4348,65,b_eo
74.4348,74.6087,65,j_i
74.6087,74.9565,65,n_eu_n
75.1304,75.4782,67,u
75.4782,75.6522,65,n_eu_n
75.6522,76.0000,63,ae
76.0000,76.1739,63,d_eu
76.1739,76.6087,63,r_e_n
77.2174,77.7391,62,s_eo_n
77.7391,78.1304,65,m_u
78.2609,78.7826,58,r_eu_l
78.7826,79.3043,62,a_n
79.3043,79.8261,60,j_u
79.8261,80.3478,63,s_i_n
80.8695,81.3913,57,tt_ae
81.3913,82.6956,58,y_o
85.5652,85.7391,62,s_a_n
85.9130,86.0869,63,t_a
86.0869,86.4348,65,h_a
86.4348,86.6087,65,r_a
86.6087,86.9565,65,b_eo
86.9565,87.1304,65,j_i
87.1304,87.4782,65,n_eu_n
87.6522,88.0000,67,a_l
88.0000,88.1739,69,g_o
88.1739,88.5217,70,g_y_e
88.5217,88.6956,70,s_i_n
88.6956,89.0869,70,tt_ae
89.7391,90.0869,62,n_u
90.0869,90.2608,63,g_a
90.2608,90.3913,65,ch_a
90.6087,90.7826,65,k_a_n
90.7826,91.3043,65,ae_n
91.3043,91.6956,65,j_i
91.8261,92.0435,67,n_a
92.1739,92.3478,65,pp_eu_n
92.3478,92.8695,63,ae_n
92.8695,93.3043,63,j_i
93.9130,94.4348,62,o
94.4348,94.7391,65,n_eu_l
94.9565,95.4782,58,b_a
95.4782,96.0000,62,m_e
96.0000,96.5217,60,d_a
96.5217,97.0435,63,n_y_eo
97.0435,97.5652,63,g_a
97.5652,98.0869,57,s_i_n
98.0869,99.3913,58,tt_ae
102.2608,102.7826,71,j_a_m
102.7826,103.1304,70,j_a_l
103.3043,103.8261,69,tt_ae
103.8261,104.3478,70,n_a
104.3478,104.6956,67,i
104.6956,104.8695,67,r_eo
104.8695,105.1739,67,n_a_l
105.3913,105.8695,67,tt_ae
106.4348,106.9565,72,jj_a
106.9565,107.4782,70,j_eu_ng
107.4782,107.8261,69,n_ae_l
108.0000,108.3478,70,tt_ae
108.5217,108.8695,67,j_a_ng
108.8695,109.0435,67,n_a_n
109.0435,109.2608,67,h_a_l
109.3913,109.5652,67,tt_ae
109.5652,110.0000,67,d_o
110.6087,110.9565,74,s_a_n
111.1304,111.6521,72,t_a
111.6521,112.1739,71,h_a
112.1739,112.5217,72,r_a
112.6956,113.2174,69,b_eo
113.2174,113.7391,69,j_i
113.7391,113.8695,69,n_eu_n
114.2608,114.6087,69,m_o
114.6087,114.7826,70,d_eu_n
114.7826,115.1304,72,g_eo
115.1304,115.3043,72,s_eu_l
115.3043,115.6521,70,a_l
115.6521,115.8261,70,g_o
115.8261,116.3478,69,g_y_e
116.3478,116.6956,67,s_i_n
116.8695,117.8261,65,tt_ae
118.9565,119.3043,62,u_l
119.3043,119.4782,63,m_y_eo_n
119.4782,120.0000,65,a_n
120.0000,120.3913,65,d_w_ae
121.0434,121.3913,67,u_l
121.3913,121.5652,69,m_y_eo_n
121.5652,122.0869,70,a_n
122.0869,122.4348,70,d_w_ae
123.1304,123.4782,62,s_a_n
123.4782,123.6521,63,t_a
123.6521,124.0000,65,h_a
124.0000,124.1739,65,r_a
124.1739,124.5217,65,b_eo
124.5217,124.6956,65,j_i
124.6956,125.0434,65,n_eu_n
125.2174,125.5652,67,u
125.5652,125.7391,65,r_i
125.7391,126.0869,63,m_a
126.0869,126.2608,63,eu
126.2608,126.6956,63,r_eu_l
127.3043,127.8261,62,o
127.8261,128.1739,65,n_eu_l
128.3478,128.8695,58,b_a
128.8695,129.3913,62,m_e
129.3913,129.9130,60,d_a
129.9130,130.4348,63,n_y_eo
130.4348,130.9565,63,g_a
130.9565,131.4782,57,s_i_n
131.4782,133.0434,58,tt_ae
