start,end,pitch,syllable
1.8462,2.1538,63,r_u
2.1538,2.4231,65,d_o_l
2.6154,2.7692,63,p_eu
2.7692,3.2308,60,s_a
3.2308,3.6923,68,s_eu_m
3.6923,4.1538,65,k_o
4.1538,5.0000,63,n_eu_n
5.5385,5.8461,63,m_ae
5.8461,6.0000,65,u
6.0000,6.3077,63,b_a_n
6.3077,6.4615,65,jj_a
6.4615,6.9231,63,g_i
6.9231,7.3846,68,n_eu_n
7.3846,8.3846,67,k_o
9.2308,9.5385,61,m_a
9.5385,10.0000,63,n_i_l
10.0000,10.1538,61,n_e
10.1538,10.6154,58,g_a
10.6154,10.8846,67,b_w_a_t
11.0769,11.5384,65,tt_a
11.5384,12.3461,63,m_y_eo_n
12.9231,13.2308,63,b_u_l
13.2308,13.3846,65,b_u_n
13.3846,13.6923,63,n_eu_n
13.6923,13.8461,65,d_a
13.8461,14.1154,63,h_ae_t
14.3077,14.5384,65,kk_e_t
14.7692,15.8461,60,jj_i
16.6154,16.9231,63,d_a
16.9231,17.3846,65,r_eu_n
17.3846,17.5384,63,m_o
17.5384,18.0000,60,d_eu_n
18.0000,18.4615,68,s_a
18.4615,18.9231,65,s_eu_m
18.9231,19.8461,63,d_eu_l
20.3077,20.6154,63,n_o_l
20.6154,20.7692,65,l_y_eo
20.7692,21.0769,63,d_ae
21.0769,21.2307,65,m_y_eo
21.2307,21.6923,63,u
21.6923,22.1538,68,s_eo_n
22.1538,23.1538,67,n_e
24.0000,24.3077,61,g_a
24.3077,24.7307,63,y_eo_p
24.7307,24.9231,61,ss_eu_n
24.9231,25.3846,58,j_eo
25.3846,25.8461,67,r_u
25.8461,26.3077,65,d_o_l
26.3077,27.1538,63,p_eu
27.6923,27.8461,63,oe
28.0000,28.1538,65,t_o
28.1538,28.4615,63,r_i
28.4615,28.6154,65,g_a
28.6154,29.0769,63,d_oe
29.0769,29.5384,70,eo_n
29.5384,30.6923,68,n_e
31.3846,31.8461,65,a_n
31.8461,32.3077,65,g_ae
32.3077,32.7692,68,kk_i_n
32.7692,33.2307,65,s_eo_ng
33.2307,33.6923,63,t_a_n
33.6923,34.0000,60,j_eo_l
34.0000,34.6923,63,l_a_l
35.0769,35.5384,61,s_a_n
35.5384,36.0000,65,t_a
36.0000,36.4615,63,m_a_l
36.4615,36.9230,61,h_a
36.9230,38.1538,60,g_i_l
38.7692,39.2307,58,r_u
39.2307,39.6923,60,d_o_l
39.6923,40.1538,63,p_eu
40.1538,40.6153,65,g_a
40.6153,41.0769,67,b_a_l
41.0769,41.3846,67,g_eu
41.3846,41.9230,67,n_i
42.4615,42.9230,68,ss_eo_l
42.9230,43.3846,68,m_ae
43.3846,43.8461,67,r_eu_l
43.8461,44.3076,65,kk_eu
44.3076,44.7692,63,r_eo
44.7692,45.0769,61,j_u
45.0769,45.6923,58,r_y_eo_m
46.1538,46.4615,63,g_eu
46.4615,46.9230,65,h_u
46.9230,47.0769,63,r_o_n
47.0769,47.5384,60,s_a
47.5384,48.0000,68,s_eu_m
48.0000,48.4615,65,d_eu
48.4615,49.3076,63,r_i
49.8461,50.1538,63,g_eu
50.1538,50.3076,65,r_eu_l
50.3076,50.6153,63,m_ae
50.6153,50.7692,65,u
50.7692,51.0769,63,s_a
51.0769,51.2307,63,r_a_ng
51.2307,51.6923,68,h_ae_n
51.6923,52.9230,67,n_e
53.5384,53.8461,61,r_u
53.8461,54.0769,63,d_o_l
54.3076,54.4615,61,p_eu
54.4615,54.9230,58,s_a
54.9230,55.3846,67,s_eu_m
55.3846,55.8461,65,k_o
55.8461,56.7692,63,n_eu_n
57.2307,57.5384,63,g_i
57.5384,57.6922,65,r_i
57.6922,57.9999,63,g_i
57.9999,58.1538,65,r_i
58.1538,58.4615,63,g_i
58.4615,58.6153,63,eo_k
58.6153,59.0769,70,tt_oe
59.0769,60.1538,68,r_i
68.3076,68.6153,63,r_u
68.6153,68.9230,65,d_o_l
69.0769,69.2307,63,p_eu
69.2307,69.6922,60,s_a
69.6922,70.1538,68,s_eu_m
70.1538,70.6153,65,k_o
70.6153,71.3845,63,n_eu_n
71.9999,72.3076,63,m_ae
72.3076,72.4615,65,u
72.4615,72.7692,63,b_a_n
72.7692,72.9230,65,jj_a
72.9230,73.3845,63,g_i
73.3845,73.8461,68,n_eu_n
73.8461,74.8461,67,k_o
75.6922,75.9999,61,m_a
75.9999,76.4615,63,n_i_l
76.4615,76.6153,61,n_e
76.6153,77.0768,58,g_a
77.0768,77.5384,67,b_w_a_t
77.5384,77.9999,65,tt_a
77.9999,78.9230,63,m_y_eo_n
79.3845,79.6922,63,b_u_l
79.6922,79.8461,65,b_u_n
79.8461,80.1538,63,n_eu_n
80.1538,80.3076,65,d_a
80.3076,80.5768,63,h_ae_t
80.7691,80.9999,65,kk_e_t
81.2307,82.3076,60,jj_i
83.0768,83.3845,63,d_a
83.3845,83.8461,65,r_eu_n
83.8461,83.9999,63,m_o
83.9999,84.4615,60,d_eu_n
84.4615,84.9230,68,s_a
84.9230,85.3845,65,s_eu_m
85.3845,86.2307,63,d_eu_l
86.7691,87.0768,63,n_o_l
87.0768,87.2307,65,l_y_eo
87.2307,87.5384,63,d_ae
87.5384,87.6922,65,m_y_eo
87.6922,88.1538,63,u
88.1538,88.6153,68,s_eo_n
88.6153,89.6922,67,n_e
90.4614,90.7691,61,g_a
90.7691,91.2307,63,y_eo_p
