start,end,pitch,syllable
2.0000,2.1250,68,y_eo_p
2.2500,2.3750,68,jj_i_p
2.5000,2.7500,68,ss_a
2.7500,3.0000,63,n_eu_n
3.0000,3.2500,65,g_ae
3.2500,3.3750,65,i
3.5000,3.8750,63,r_eu_m
4.0000,4.2500,68,b_i_ng
4.2500,4.3750,68,g_o
4.5000,4.7500,70,r_a
4.7500,4.8750,70,j_i
5.0000,5.6250,72,y_o
6.0000,6.2500,72,b_i
6.5000,6.7500,72,a
6.7500,7.0000,72,i
7.0000,7.2500,73,e_n
7.2500,7.5000,73,j_i
7.5000,7.6250,73,o
8.0000,8.2500,70,b_i
8.5000,8.7500,70,a
8.7500,9.0000,70,i
9.0000,9.2500,72,e_n
9.2500,9.5000,72,j_i
9.5000,9.6250,72,o
10.0000,10.2500,68,b_i
10.5000,10.7500,68,a
10.7500,11.0000,68,i
11.0000,11.2500,70,e_n
11.2500,11.5000,70,j_i
11.5000,11.7500,70,o
12.0000,12.2500,67,b_i_ng
12.2500,12.5000,63,g_o
12.5000,12.7500,65,g_ae
12.7500,13.0000,67,i
13.0000,13.6250,68,r_eu_m
18.0000,18.1250,68,y_eo_p
18.2500,18.3750,68,jj_i_p
18.5000,18.7500,68,ss_a
18.7500,19.0000,63,n_eu_n
19.0000,19.2500,65,g_ae
19.2500,19.3750,65,i
19.5000,19.7500,63,r_eu_m
20.0000,20.2500,68,b_i_ng
20.2500,20.3750,68,g_o
20.5000,20.7500,70,r_a
20.7500,20.8750,70,j_i
21.0000,21.5000,72,y_o
22.0000,22.2500,72,b_i
22.5000,22.7500,72,a
22.7500,23.0000,72,i
23.0000,23.2500,73,e_n
23.2500,23.5000,73,j_i
23.5000,23.6250,73,o
24.0000,24.2500,70,b_i
24.5000,24.7500,70,a
24.7500,24.8750,70,i
25.0000,25.2500,72,e_n
25.2500,25.5000,72,j_i
25.5000,25.6250,72,o
26.0000,26.2500,68,b_i
26.5000,26.7500,68,a
26.7500,27.0000,68,i
27.0000,27.2500,70,e_n
27.2500,27.5000,70,j_i
27.5000,27.7500,70,o
28.0000,28.2500,67,b_i_ng
28.2500,28.5000,63,g_o
28.5000,28.7500,65,g_ae
28.7500,29.0000,67,i
29.0000,29.6250,68,r_eu_m
34.0000,34.1250,68,y_eo_p
34.2500,34.3750,68,jj_i_p
34.5000,34.7500,68,ss_a
34.7500,35.0000,63,n_eu_n
35.0000,35.2500,65,g_ae
35.2500,35.3750,65,i
35.5000,35.7500,63,r_eu_m
36.0000,36.2500,68,b_i_ng
36.2500,36.3750,68,g_o
36.5000,36.7500,70,r_a
36.7500,36.8750,70,j_i
37.0000,37.5000,72,y_o
38.0000,38.2500,72,b_i
38.5000,38.7500,72,a
38.7500,39.0000,72,i
39.0000,39.2500,73,e_n
39.2500,39.5000,73,j_i
39.5000,39.6250,73,o
40.0000,40.2500,70,b_i
40.5000,40.7500,70,a
40.7500,40.8750,70,i
41.0000,41.2500,72,e_n
41.2500,41.5000,72,j_i
41.5000,41.6250,72,o
42.0000,42.2500,68,b_i
42.5000,42.7500,68,a
42.7500,43.0000,68,i
43.0000,43.2500,70,e_n
43.2500,43.5000,70,j_i
43.5000,43.6250,70,o
44.0000,44.2500,67,b_i_ng
44.2500,44.5000,63,g_o
44.5000,44.7500,65,g_ae
44.7500,45.0000,67,i
45.0000,45.6250,68,r_eu_m
50.0000,50.1250,68,y_eo_p
50.2500,50.3750,68,jj_i_p
50.5000,50.7500,68,ss_a
50.7500,51.0000,63,n_eu_n
51.0000,51.2500,65,g_ae
51.2500,51.3750,65,i
51.5000,51.7500,63,r_eu_m
52.0000,52.2500,68,b_i_ng
52.2500,52.3750,68,g_o
52.5000,52.7500,70,r_a
52.7500,52.8750,70,j_i
53.0000,53.6250,72,y_o
54.0000,54.2500,72,b_i
54.5000,54.7500,72,a
54.7500,55.0000,72,i
55.0000,55.2500,73,e_n
55.2500,55.5000,73,j_i
55.5000,55.6250,73,o
56.0000,56.2500,70,b_i
56.5000,56.7500,70,a
56.7500,56.8750,70,i
57.0000,57.2500,72,e_n
57.2500,57.5000,72,j_i
57.5000,57.6250,72,o
58.0000,58.2500,68,b_i
58.5000,58.7500,68,a
58.7500,59.0000,68,i
59.0000,59.2500,70,e_n
59.2500,59.5000,70,j_i
59.5000,59.7500,70,o
60.0000,60.2500,67,b_i_ng
60.2500,60.5000,63,g_o
60.5000,60.7500,65,g_ae
60.7500,61.0000,67,i
61.0000,61.6250,68,r_eu_m
