start,end,pitch,syllable
2.8235,3.3529,63,r_eo_n
3.3529,3.5294,65,d_eo_n
3.5294,3.7059,63,d_a
3.7059,3.8824,63,r_i
3.8824,4.2353,61,g_a
4.2353,4.4118,60,m_u
4.4118,4.5882,60,n_eo
4.5882,4.9412,61,j_y_eo
4.9412,5.2941,63,y_o
5.6471,5.8235,58,m_u
5.8235,6.0000,58,n_eo
6.0000,6.3529,60,j_y_eo
6.3529,6.7059,61,y_o
7.0588,7.2353,60,m_u
7.2353,7.4118,60,n_eo
7.4118,7.7647,61,j_y_eo
7.7647,8.1176,63,y_o
8.4706,9.0000,63,r_eo_n
9.0000,9.1765,65,d_eo_n
9.1765,9.3529,63,d_a
9.3529,9.5294,63,r_i
9.5294,9.8823,61,g_a
9.8823,10.0588,60,m_u
10.0588,10.2353,60,n_eo
10.2353,10.5882,61,j_y_eo
10.5882,10.9412,63,y_o
11.2941,11.8235,58,eo
12.0000,12.5294,63,tt_eo
12.7059,12.8823,60,k_a
13.0588,13.4118,56,j_y_o
14.1176,14.6471,63,n_a
14.6471,14.8235,65,m_u
14.8235,15.0000,63,d_a
15.0000,15.1765,63,r_i
15.1765,15.5294,61,r_eu_l
15.5294,15.8823,60,j_i
15.8823,16.2353,61,eo
16.2353,16.5882,63,y_o
16.9412,17.2941,58,n_a
17.2941,17.6471,60,m_u
17.6471,18.0000,61,w_a
18.3529,18.7059,60,h_eu_l
18.7059,19.0588,61,g_eu
19.0588,19.4118,63,r_o
19.7647,20.2941,63,n_a
20.2941,20.4706,65,m_u
20.4706,20.6470,63,d_a
20.6470,20.8235,63,r_i
20.8235,21.1765,61,r_eu_l
21.1765,21.5294,60,j_i
21.5294,21.8823,61,eo
21.8823,22.2353,63,y_o
22.5882,23.2941,58,n_a
23.2941,23.8235,63,ui
24.0000,24.1765,60,ch_i_n
24.3529,24.7059,56,g_u
25.4118,25.9412,63,n_a
25.9412,26.1176,65,m_u
26.1176,26.2941,63,d_a
26.2941,26.4706,63,r_i
26.4706,26.8235,61,n_eu_n
26.8235,27.0000,60,y_a
27.1765,27.5294,61,k_ae
27.5294,27.8823,63,y_o
28.2353,28.4118,58,y_a
28.5882,28.9412,60,k_ae
28.9412,29.2941,61,y_o
29.6470,29.8235,60,y_a
30.0000,30.3529,61,k_ae
30.3529,30.7059,63,y_o
31.0588,31.5882,63,n_a
31.5882,31.7647,65,m_u
31.7647,31.9412,63,d_a
31.9412,32.1176,63,r_i
32.1176,32.4706,61,n_eu_n
32.4706,32.6470,60,y_a
32.8235,33.1765,61,k_ae
33.1765,33.5294,63,y_o
33.8823,34.4117,58,eo
34.5882,35.1176,63,tt_eo
35.2941,35.4706,60,k_a
35.6470,36.0000,56,j_y_o
36.7059,37.2353,63,g_a_ng
37.2353,37.4117,65,ch_eo_l
37.4117,37.5882,63,d_a
37.5882,37.7647,63,r_i
37.7647,38.1176,61,r_eu_l
38.1176,38.4706,60,j_i
38.4706,38.8235,61,eo
38.8235,39.1765,63,y_o
39.5294,39.8823,58,g_a_ng
39.8823,40.2353,60,ch_eo_l
40.2353,40.5882,61,g_w_a
40.9412,41.1176,60,ch_eo_l
41.1176,41.2941,60,g_eu
