start,end,pitch,syllable
1.9835,2.3140,60,d_u_ng
2.3140,2.4793,58,g_eu_n
2.4793,2.8099,56,h_ae
2.8099,2.9752,58,g_a
2.9752,3.4711,60,tt_eo_t
3.4711,3.9669,68,ss_eu_m
3.9669,4.9587,68,n_i
4.9587,5.5372,65,d_a
5.9504,6.2810,63,j_a
6.2810,6.4463,60,r_i
6.4463,6.7768,56,e
6.7768,6.9421,58,s_eo
6.9421,7.4380,60,i
7.4380,7.7686,63,r_eo
7.7686,7.9339,60,n_a
7.9339,9.3388,58,s_eo
9.9173,10.2479,60,j_e
10.2479,10.4132,58,i_l
10.4132,10.7438,56,m_eo_n
10.7438,10.9091,58,j_eo
10.9091,11.4049,60,i
11.4049,11.7355,68,r_eu_l
11.9008,12.6859,68,d_a_k
12.8925,13.3884,65,jj_a
13.8843,14.2149,63,w_i_n
14.2149,14.3801,65,n_i
14.3801,14.7107,56,a
14.7107,14.8760,58,r_ae_n
14.8760,15.3719,60,n_i
15.3719,15.7025,58,d_a_k
15.8677,17.1074,56,jj_a
17.8512,18.1405,68,s_e
18.3471,18.6777,68,s_u
18.8429,19.1735,65,h_a_l
19.3388,19.6694,68,tt_ae
19.6694,19.8347,65,n_eu_n
19.8347,20.0826,63,kk_ae
20.3305,20.6611,63,kk_eu
20.8264,21.4876,60,s_i
21.8181,22.0661,65,i
22.3140,22.5619,65,jj_o_k
22.8099,23.0578,63,j_eo
23.3057,23.6363,63,jj_o
23.6363,23.8016,60,o_k
23.8016,24.0495,58,m_o_k
24.2975,24.5041,58,d_a_k
24.7934,25.3305,60,kk_o
25.7851,26.1157,60,m_eo
26.1157,26.2810,58,r_i
26.2810,26.4049,56,b_i_t
26.6115,26.7768,58,kk_o
26.7768,27.2727,60,o
27.2727,27.7686,68,s_eu_l
27.7686,28.5537,68,i_p
28.7603,29.2562,65,kk_o
29.7520,30.0826,63,g_eo
30.0826,30.2479,65,eo
30.2479,30.5785,56,u
30.5785,30.7438,58,r_eu_l
30.7438,31.2396,60,b_o_m
31.2396,31.6528,58,n_i
31.7355,33.0991,56,d_a
33.7190,33.9256,60,kk_o_k
34.0909,34.2148,58,kk_o_k
34.2148,34.5454,56,ss_i
34.5454,34.7107,58,b_eo
34.7107,35.2066,60,b_a
35.2066,35.7024,68,b_eu_l
35.7024,36.5289,68,m_eo_k
36.6942,37.2313,65,kk_o
37.6859,38.0165,63,g_a
38.0165,38.1818,60,b_a_ng
38.1818,38.4297,56,m_e
38.5123,38.6776,58,g_o
38.6776,39.0495,60,i_n
39.1735,39.5041,63,s_a
39.5041,39.6694,60,h_a
39.6694,41.0330,58,g_o
41.6528,41.8181,60,y_u
41.9834,42.1487,58,ch_i
42.1487,42.4793,56,w_eo
42.4793,42.6446,58,n_e
42.6446,43.1404,60,g_a_m
43.1404,43.6363,68,n_i
43.6363,44.6280,68,d_a
44.6280,45.1239,65,a
45.6198,45.9503,63,ss_i_k
45.9503,46.1156,65,ss_i
46.1156,46.4462,56,k_a
46.4462,46.6115,58,g_e
46.6115,47.1074,60,g_a_m
47.1074,47.6032,58,n_i
47.6032,49.0082,56,d_a
