start,end,pitch,syllable
2.0000,2.2500,60,s_u_p
2.5000,3.0000,69,ss_o
3.0000,3.5000,65,g_eu_l
3.5000,3.8750,62,g_eo
3.8750,4.0000,65,r_eo
4.0000,5.0000,60,y_o
5.5000,5.7500,64,s_a_n
5.7500,6.0000,65,ss_ae
6.0000,6.7500,67,d_eu
6.7500,7.0000,69,r_i
7.0000,7.2500,70,s_o_k
7.2500,7.5000,70,ss_a
7.5000,7.7500,69,g_i
7.7500,8.0000,67,n_eu_n
8.0000,9.2500,69,g_i_l
10.0000,10.2500,60,s_u_p
10.5000,11.0000,69,ss_o
11.0000,11.5000,65,g_eu_l
11.5000,11.8750,62,g_eo
11.8750,12.0000,65,r_eo
12.0000,13.0000,60,y_o
13.5000,13.7500,64,kk_o
13.7500,14.0000,65,ch_y_a_ng
14.0000,14.7500,67,g_i
14.7500,15.0000,69,g_a
15.0000,15.5000,70,g_eu
15.5000,15.7500,69,eu
15.7500,16.0000,67,k_a_n
16.0000,17.0000,65,g_i_l
17.5000,17.7500,65,h_ae
17.7500,18.0000,64,n_i_m
18.0000,18.7500,62,d_o
18.7500,19.0000,62,s_w_i
19.0000,19.2500,62,eo_t
19.2500,19.5000,65,tt_a
19.5000,19.8750,70,g_a
19.8750,20.0000,70,n_eu_n
20.0000,21.0000,69,g_i_l
21.2500,21.5000,69,d_a
21.5000,21.7500,69,r_a_m
21.7500,22.0000,69,j_w_i
22.0000,23.0000,70,g_a
23.0000,23.2500,70,n_eo_m
23.2500,23.5000,69,n_a
23.5000,23.7500,70,d_eu
23.7500,24.0000,71,n_eu_n
24.0000,25.0000,72,g_i_l
25.5000,25.7500,72,j_eo_ng
25.7500,26.0000,70,d_a
26.0000,27.0000,69,u_n
27.5000,27.7500,69,eo_l
27.7500,28.0000,67,g_u_l
28.0000,29.0000,65,l_o
29.5000,29.7500,64,u
29.7500,30.0000,65,r_i
30.0000,30.7500,67,m_o
30.7500,31.0000,69,d_u
31.0000,31.2500,70,s_u_p
31.2500,31.3750,70,ss_o
31.3750,31.5000,70,g_eu_l
31.5000,31.7500,69,g_eo
31.7500,32.0000,67,r_eo
32.0000,33.2500,65,y_o
42.0000,42.2500,60,s_u_p
42.5000,43.0000,69,ss_o
43.0000,43.5000,65,g_eu_l
43.5000,43.8750,62,g_eo
43.8750,44.0000,65,r_eo
44.0000,45.0000,60,y_o
45.5000,45.7500,64,m_a_l
45.7500,46.0000,65,g_eu_n
46.0000,46.7500,67,b_a
46.7500,47.0000,69,r_a_m
47.0000,47.2500,70,s_o_l
47.2500,47.5000,70,b_a
47.5000,47.7500,69,r_a_m
47.7500,48.0000,67,i
48.0000,49.2500,69,n_eu_n
50.0000,50.2500,60,s_u_p
50.5000,51.0000,69,ss_o
51.0000,51.5000,65,g_eu_l
51.5000,51.8750,62,g_eo
51.8750,52.0000,65,r_eo
52.0000,53.0000,60,y_o
53.5000,53.7500,64,d_o
53.7500,54.0000,65,r_a_ng
54.0000,54.7500,67,m_u
54.7500,55.0000,69,r_i
55.0000,55.2500,70,n_o
55.2500,55.5000,70,r_ae
55.5000,55.7500,69,h_a
55.7500,56.0000,67,n_eu_n
56.0000,57.0000,65,g_i_l
57.5000,57.7500,65,d_a_l
57.7500,58.0000,64,l_i_m
58.0000,58.7500,62,d_o
58.7500,59.0000,62,s_w_i
59.0000,59.2500,62,eo_t
59.2500,59.5000,65,tt_a
59.5000,59.8750,70,g_a
59.8750,60.0000,70,n_eu_n
60.0000,61.0000,69,g_i_l
61.2500,61.5000,69,s_a_n
61.5000,61.7500,69,n_o
61.7500,62.0000,69,r_u
62.0000,63.0000,70,g_a
63.0000,63.2500,70,n_eo_m
63.2500,63.5000,69,n_a
63.5000,63.7500,70,d_eu
63.7500,64.0000,71,n_eu_n
64.0000,65.0000,72,g_i_l
65.5000,65.7500,72,u
65.7500,66.0000,70,s_eu_m
66.0000,67.0000,69,tt_i_n
67.5000,67.7500,69,eo_l
67.7500,68.0000,67,g_u_l
68.0000,69.0000,65,l_o
69.5000,69.7500,64,u
69.7500,70.0000,65,r_i
70.0000,70.7500,67,m_o
70.7500,71.0000,69,d_u
71.0000,71.2500,70,s_u_p
71.2500,71.3750,70,ss_o
71.3750,71.5000,70,g_eu_l
71.5000,71.7500,69,g_eo
71.7500,72.0000,67,r_eo
72.0000,73.2500,65,y_o
