start,end,pitch,syllable
1.6667,2.2222,68,ch_a_m
2.2222,3.3333,68,b_a_n
3.3333,3.8889,63,g_a
3.8889,4.4444,68,u_n
4.4444,5.5556,70,s_i_n
5.5556,6.1111,63,tt_o
6.1111,6.3889,63,y_eo
6.6667,7.2222,72,d_a
7.2222,7.7778,70,a
7.7778,8.3333,72,i
8.3333,8.8889,73,r_i
8.8889,10.0000,72,w_a
10.0000,10.2778,70,s_eo
10.5555,11.1111,68,b_e
11.1111,12.2222,68,d_eu_l
12.2222,12.7778,67,l_e
12.7778,13.0555,65,h_e_m
13.3333,13.8889,67,s_eo
13.8889,14.4444,68,eo_ng
14.4444,15.0000,70,n_ae
15.0000,15.2778,72,e
15.5555,16.6667,67,g_a
16.6667,17.2222,65,b_o_p
17.5000,17.7778,63,ss_i
17.7778,19.0278,63,d_a
19.4444,20.0000,63,j_eo
20.0000,21.1111,75,g_u
21.1111,21.6666,73,y_u
21.6666,22.2222,72,e
22.2222,23.3333,73,n_u
23.3333,23.8889,72,i
23.8889,24.1666,72,s_i_n
24.4444,25.0000,70,a
25.0000,25.5555,72,a
25.5555,26.1111,68,g_i
26.1111,26.3889,70,r_eu_l
26.6666,27.5000,67,b_o
27.5000,27.7778,65,o
27.7778,28.0555,63,g_o
28.3333,28.8889,68,eo_p
28.8889,29.4444,68,tt_eu
29.4444,30.0000,67,eu
30.0000,30.5555,68,r_y_eo
30.5555,31.1111,70,j_eo_l
31.1111,32.2222,68,h_a
32.2222,32.4305,63,s_e
32.7777,33.0555,70,eo
33.0555,33.3333,72,eo_p
33.3333,33.8889,72,tt_eu
33.8889,34.4444,70,eu
34.4444,35.0000,72,r_y_eo
35.0000,35.5555,73,j_eo_l
35.5555,36.6666,72,h_a
36.6666,36.8750,70,s_e
37.2222,37.7777,72,eo_p
37.7777,38.3333,73,tt_eu
38.3333,38.8888,72,eu
38.8888,39.4444,70,r_y_eo
39.4444,40.0000,68,j_eo_l
40.0000,40.6944,67,h_a
41.1111,41.6666,68,s_e
41.6666,42.2222,73,g_u
42.2222,43.3333,72,s_e
43.3333,44.1666,70,j_u
44.1666,44.4444,68,n_a_n
44.4444,45.5555,68,n_e
46.1111,46.5277,68,j_eo
46.6666,47.7777,68,ch_eo_n
47.7777,48.3333,63,s_a
48.3333,48.8888,68,y_eo
48.8888,49.9999,70,ch_a_n
49.9999,50.5555,63,s_o_ng
50.5555,50.7638,63,eu_l
51.1111,51.6666,72,n_o
51.6666,52.2222,70,o
52.2222,52.7777,72,p_i
52.7777,53.3333,73,b_u_l
53.3333,54.4444,72,l_eo
54.4444,54.6527,70,s_eo
54.9999,55.5555,68,o_n
55.5555,56.6666,68,g_w_a_ng
56.6666,57.2222,67,h_w_a_l
57.2222,57.4999,65,h_a_n
57.7777,58.3333,67,ch_eo
58.3333,58.8888,68,eo_n
58.8888,59.4444,70,j_i
59.4444,59.9999,72,r_eu_l
59.9999,61.1110,67,u_l
61.1110,61.9444,65,l_i
61.9444,62.2222,63,g_e
62.2222,63.3333,63,h_ae
63.8888,64.4444,63,j_u
64.4444,65.5555,75,h_a
65.5555,66.1110,73,n_a
66.1110,66.6666,72,n_i
66.6666,67.7777,73,m_e
67.7777,68.0555,72,g_e
68.3333,68.8888,72,n_eu_l
68.8888,69.4444,70,y_eo
69.4444,69.9999,72,eo_ng
69.9999,70.5555,68,g_w_a_ng
70.5555,71.1110,70,d_o_l
71.1110,71.9444,67,l_i
71.9444,72.2221,65,i
72.2221,72.4999,63,g_o
72.7777,73.3333,68,eo_p
73.3333,73.8888,68,tt_eu
73.8888,74.4455,67,eu
74.4444,74.9999,68,r_y_eo
74.9999,75.5555,70,j_eo_l
75.5555,76.6666,68,h_a
76.6666,76.9444,63,s_e
77.2221,77.7777,72,eo_p
77.7777,78.3333,72,tt_eu
78.3333,78.8888,70,eu
78.8888,79.4444,72,r_y_eo
79.4444,79.9999,73,j_eo_l
79.9999,81.1110,72,h_a
81.1110,81.3888,70,s_e
81.6666,82.2221,72,eo_p
82.2221,82.7777,73,tt_eu
82.7777,83.3333,72,eu
83.3333,83.8888,70,r_y_eo
83.8888,84.4444,68,j_eo_l
84.4444,85.1388,67,h_a
85.5555,86.1110,68,s_e
86.1110,86.3888,72,g_u
86.3888,86.6666,73,u
86.6666,87.7777,72,s_e
87.7777,88.6110,70,j_u
88.6110,88.8888,68,n_a_n
88.8888,89.9305,68,n_e
90.5555,91.1110,68,i
91.1110,92.2221,68,s_e
92.2221,92.7777,63,s_a_ng
92.7777,93.3332,68,e
93.3332,94.1666,70,j_u
94.4444,94.9999,63,kk_e
94.9999,95.1388,63,s_eo
95.5555,95.8332,70,t_a
95.8332,96.1110,72,a
96.1110,96.6666,70,a_n
96.6666,97.2221,72,ss_ae_ng
97.2221,97.7777,73,h_a_l
97.7777,98.8888,72,tt_ae
98.8888,99.0971,70,e
99.4443,99.9999,68,ch_a_m
99.9999,101.1110,68,s_i_n
101.1110,101.6666,67,kk_w_a
101.6666,101.8749,65,ch_a_m
102.2221,102.7777,67,s_a
102.7777,103.3332,68,a
103.3332,103.8888,70,r_a
103.8888,104.3055,72,m_i
104.4443,105.5555,67,d_oe
105.5555,106.3888,65,s_i
106.3888,106.6666,63,r_y_eo
106.6666,107.7777,63,g_o
108.3332,108.8888,63,d_o_ng
108.8888,109.9999,75,j_eo_ng
109.9999,110.5554,73,n_y_eo
110.5554,111.1110,72,ui
111.1110,112.2221,73,m_o
112.2221,112.7777,72,m_e
112.7777,113.0554,72,s_eo
113.3332,113.8888,70,n_a
113.8888,114.4443,72,a
114.4443,114.9999,68,s_i
114.9999,115.5554,70,eo
115.5554,116.3888,67,ss_eu
116.3888,116.6666,65,eu
116.6666,116.9443,63,n_i
117.2221,117.7777,68,eo_p
117.7777,118.3332,68,tt_eu
118.3332,118.8888,67,eu
118.8888,119.4443,68,r_y_eo
119.4443,119.9999,70,j_eo_l
119.9999,121.0415,68,h_a
121.0415,121.3193,63,s_e
121.6665,122.2221,72,eo_p
122.2221,122.7777,72,tt_eu
122.7777,123.3251,70,eu
123.3332,123.8888,72,r_y_eo
123.8888,124.4443,73,j_eo_l
124.4443,125.5554,72,h_a
125.5554,125.8332,70,s_e
126.1110,126.6665,72,eo_p
126.6665,127.2221,73,tt_eu
127.2221,127.7777,72,eu
127.7777,128.3332,70,r_y_eo
128.3332,128.8888,68,j_eo_l
128.8888,129.5832,67,h_a
129.9999,130.4165,68,s_e
130.5554,131.1110,73,g_u
131.1110,132.2221,72,s_e
132.2221,133.0554,70,j_u
133.0554,133.3332,68,n_a_n
133.3332,134.4443,68,n_e
134.9999,135.5554,68,y_eo
135.5554,136.6665,68,h_o
136.6665,137.2290,63,w_a
137.2221,137.7776,68,ui
137.7776,138.8888,70,m_a_l
138.8888,139.4443,63,ss_eu
139.4443,139.5832,63,m_i
139.9999,140.5554,72,y_u
140.5554,141.1110,70,u_k
141.1110,141.6665,72,ss_i
141.6665,142.2221,73,n_eu_l
142.2221,143.3332,72,i
143.3332,143.6110,70,b_eo
143.8887,144.4443,68,n_a_l
144.4443,145.5554,68,g_u
145.5554,146.1110,67,w_eo_n
146.1110,146.3887,65,h_a_l
146.6665,147.2221,67,g_u
147.2221,147.7776,68,u
147.7776,148.3332,70,j_u
148.3332,148.8887,72,g_a
148.8887,149.9999,67,d_oe
149.9999,150.8332,65,s_y_eo_t
150.8332,151.1110,63,tt_o
151.1110,152.2221,63,d_a
152.7776,153.3332,63,n_eu_l
153.3332,154.4443,75,g_a_m
154.4443,154.9998,73,s_a
154.9998,155.5554,72,h_a_n
155.5554,156.6665,73,ch_a_n
156.6665,157.2221,72,s_o_ng
157.2221,157.7776,72,eu_l
157.7776,158.3332,70,d_o
158.3332,158.8887,72,o_l
158.8887,159.4443,68,l_y_eo
159.4443,159.9998,70,b_o
159.9998,160.8436,67,n_ae
160.8332,161.1110,65,ae
161.1110,161.3887,63,g_o
161.6665,162.2221,68,eo_p
162.2221,162.7776,68,tt_eu
162.7776,163.3343,67,eu
163.3332,163.8887,68,r_y_eo
163.8887,164.4443,70,j_eo_l
164.4443,165.5554,68,h_a
165.5554,165.8332,63,s_e
166.1109,166.6665,72,eo_p
166.6665,167.2221,72,tt_eu
167.2221,167.7776,70,eu
167.7776,168.3332,72,r_y_eo
168.3332,168.8887,73,j_eo_l
168.8887,169.9998,72,h_a
169.9998,170.2776,70,s_e
170.5554,171.1109,72,eo_p
171.1109,171.6665,73,tt_eu
171.6665,172.2220,72,eu
172.2220,172.7776,70,r_y_eo
172.7776,173.3332,68,j_eo_l
173.3332,174.4443,67,h_a
174.4443,174.7220,68,s_e
174.9998,175.2776,72,g_u
175.2776,175.5554,73,u
175.5554,176.2498,72,s_e
176.6665,177.4998,70,j_u
177.4998,177.7776,68,n_a_n
177.7776,178.8887,68,n_e
