start,end,pitch,syllable
2.1176,2.6471,59,g_i_l
2.8235,3.3529,64,g_o
3.5294,3.8824,63,k_eo
3.8824,4.2353,64,d_a
4.2353,4.5882,66,r_a_n
4.9412,5.2941,64,m_a
5.2941,5.6471,66,r_u
5.6471,6.3529,68,w_i
6.3529,6.7059,69,s_i
6.7059,7.0588,68,g_y_e
7.0588,7.4118,61,n_eu_n
7.7647,8.1176,66,u
8.1176,8.2941,66,r_i
8.4706,9.1765,64,h_a
9.1765,9.5294,64,r_a
9.5294,9.8823,64,b_eo
9.8823,10.2353,63,j_i
10.5882,10.9412,61,s_i
10.9412,11.2941,63,i
11.2941,12.5294,64,g_y_e
13.4118,13.7647,59,g_u
13.7647,14.1176,59,s_i_m
14.1176,14.6471,64,n_y_eo_n
14.8235,15.1765,63,j_eo
15.1765,15.5294,64,n_e
15.5294,15.8823,66,h_a
15.8823,16.2353,66,r_a
16.2353,16.5882,64,b_eo
16.5882,16.7647,66,j_i
16.9412,17.2941,68,t_ae
17.2941,17.6471,68,eo
17.6471,18.0000,69,n_a
18.0000,18.1765,68,d_eo_n
18.3529,18.7059,61,n_a_l
19.0588,19.2353,66,a
19.4118,19.7647,66,ch_i
19.7647,20.1176,64,m_e
20.4706,20.8235,64,b_a
20.8235,21.1765,64,d_eu_n
21.1765,21.7059,63,s_i
21.8823,22.2353,61,g_y_e
22.2353,22.5882,63,r_a_n
22.5882,23.8235,64,d_a
24.7059,25.0588,64,eo_n
25.0588,25.4118,68,j_e
25.4118,25.9412,71,n_a
26.1176,26.4706,68,j_eo_ng
26.4706,26.6470,66,d_a_p
26.8235,27.1765,64,kk_e
27.5294,27.8823,63,h_eu_n
27.8823,28.2353,64,d_eu
28.2353,28.5882,66,r_eo
28.5882,28.9412,64,j_u
28.9412,29.2941,63,d_eo_n
29.2941,29.6470,61,s_i
29.6470,30.0000,59,g_y_e
30.3529,30.7059,64,h_a
30.7059,31.0588,68,r_a
31.0588,31.5882,71,b_eo
31.7647,32.1176,68,j_i
32.1176,32.4706,66,ui
32.4706,32.8235,64,y_e_n
33.1765,33.5294,63,n_a_l
33.5294,33.8823,64,s_i
33.8823,35.6470,66,g_y_e
36.3529,36.7059,59,i
36.7059,37.3235,64,j_e_n
38.1176,38.6470,66,d_eo
39.5294,40.0588,68,g_a
40.2353,40.5882,69,j_i_l
40.5882,40.7647,68,a_n
40.9412,41.2059,61,n_e
41.6470,42.0000,66,g_a
42.0000,42.3529,66,j_i
42.3529,43.3235,64,r_eu_l
43.7647,44.4706,63,a
44.4706,44.8235,61,a
44.8235,45.1764,63,a_n
45.1764,46.5882,64,n_e
47.2941,47.6470,59,g_u
47.6470,48.0000,59,s_i_m
48.0000,48.3529,64,n_y_eo_n
48.7059,49.0588,59,d_o_ng
49.0588,49.4117,59,a_n
49.4117,49.7647,61,s_w_i
49.7647,50.1176,59,j_y_a_n
50.1176,50.3823,59,k_o
50.8235,51.0882,56,k_o_k
51.5294,51.7941,59,k_o_k
52.2353,52.5000,56,k_o_k
52.9412,53.6470,59,h_a
53.6470,54.1764,64,r_a
54.3529,54.7059,59,b_eo
54.7059,55.0588,59,j_i
55.0588,55.4117,61,w_a
55.4117,55.7647,59,h_a_m
55.7647,56.0294,59,kk_e
56.4706,56.7353,56,kk_ae
57.1764,57.4411,59,kk_ae
57.8823,58.0588,56,kk_ae
58.5882,59.2941,59,i
59.2941,59.8235,64,j_e_n
60.7059,61.2353,66,d_eo
62.1176,62.8235,68,g_a
62.8235,63.1764,69,j_i_l
63.1764,63.3529,68,a_n
63.5294,63.8823,61,n_e
64.2353,64.5882,66,g_a
64.5882,64.9411,66,j_i
64.9411,65.9117,64,r_eu_l
66.3529,67.0588,63,a
67.0588,67.4117,61,a
67.4117,67.7647,63,a_n
67.7647,69.1764,64,n_e
