start,end,pitch,syllable
2.1183,2.6478,65,g_eo
2.6478,3.0009,65,m_i
3.0009,3.1774,67,g_a
3.1774,3.5304,69,j_u
3.5304,3.7070,69,r_eu_l
3.7070,4.0600,69,t_a
4.0600,4.2365,69,g_o
4.2365,4.5896,67,o_l
4.5896,4.7661,65,l_a
4.7661,5.1191,67,g_a_m
5.1191,5.2957,69,n_i
5.2957,6.0018,65,d_a
6.3548,6.8844,65,g_eo
6.8844,7.2374,65,m_i
7.2374,7.4139,67,g_a
7.4139,7.7670,69,j_u
7.7670,7.9435,69,r_eu_l
7.9435,8.2965,69,t_a
8.2965,8.4731,69,g_o
8.4731,8.8261,67,o_l
8.8261,9.0026,65,l_a
9.0026,9.3557,67,g_a_m
9.3557,9.5322,69,n_i
9.5322,10.1500,65,d_a
10.5913,11.1209,69,b_i
11.1209,11.4740,69,g_a
11.4740,11.6505,70,a
11.6505,12.1800,72,o
12.1800,12.7096,72,m_y_eo_n
12.7096,13.0627,70,b_u
13.0627,13.2392,69,s_eo
13.2392,13.5922,70,j_i_m
13.5922,13.7687,72,n_i
13.7687,14.4748,69,d_a
14.8279,15.3574,65,h_ae
15.3574,15.7105,65,n_i
15.7105,15.8870,67,m_i
15.8870,16.4166,69,d_a
16.4166,16.9461,69,s_i
16.9461,17.2992,67,s_o
17.2992,17.4757,65,s_a
17.4757,17.8288,67,o
17.8288,18.0053,69,r_eu
18.0053,18.6231,65,m_y_eo_n
19.0644,19.5940,65,g_eo
19.5940,19.9470,65,m_i
19.9470,20.1235,67,g_a
20.1235,20.4766,69,j_u
20.4766,20.6531,69,r_eu_l
20.6531,21.0062,69,t_a
21.0062,21.1827,69,g_o
21.1827,21.5357,67,n_ae
21.5357,21.7122,65,r_y_eo
21.7122,22.0653,67,o_m
22.0653,22.2418,69,n_i
22.2418,22.8596,65,d_a
23.3009,23.8305,65,g_eo
23.8305,24.1836,65,m_i
24.1836,24.3601,67,g_a
24.3601,24.7131,69,j_u
24.7131,24.8896,69,r_eu_l
24.8896,25.2427,69,t_a
25.2427,25.4192,69,g_o
25.4192,25.7723,67,n_ae
25.7723,25.9488,65,r_y_eo
25.9488,26.3018,67,o_m
26.3018,26.4783,69,n_i
26.4783,27.3610,65,d_a
31.7740,32.3036,65,g_eo
32.3036,32.6566,65,m_i
32.6566,32.8332,67,g_a
32.8332,33.1862,69,j_u
33.1862,33.3627,69,r_eu_l
33.3627,33.7158,69,t_a
33.7158,33.8923,69,g_o
33.8923,34.2453,67,o_l
34.2453,34.4219,65,l_a
34.4219,34.7749,67,g_a_m
34.7749,34.9514,69,n_i
34.9514,35.5693,65,d_a
36.0106,36.5401,65,g_eo
36.5401,36.8932,65,m_i
36.8932,37.0697,67,g_a
37.0697,37.4227,69,j_u
37.4227,37.5993,69,r_eu_l
37.5993,37.9523,69,t_a
37.9523,38.1288,69,g_o
38.1288,38.4819,67,o_l
38.4819,38.6584,65,l_a
38.6584,39.0114,67,g_a_m
39.0114,39.1880,69,n_i
39.1880,39.8058,65,d_a
40.2471,40.7767,69,b_i
40.7767,41.1297,69,g_a
41.1297,41.3062,70,a
41.3062,41.8358,72,o
41.8358,42.3654,72,m_y_eo_n
42.3654,42.7184,70,b_u
42.7184,42.8949,69,s_eo
42.8949,43.2480,70,j_i_m
43.2480,43.4245,72,n_i
43.4245,44.1306,69,d_a
44.4836,45.0132,65,h_ae
45.0132,45.3662,65,n_i
45.3662,45.5428,67,m_i
45.5428,46.0723,69,d_a
46.0723,46.6019,69,s_i
46.6019,46.9549,67,s_o
46.9549,47.1315,65,s_a
47.1315,47.4845,67,o
47.4845,47.6610,69,r_eu
47.6610,48.2789,65,m_y_eo_n
48.7202,49.2497,65,g_eo
49.2497,49.6028,65,m_i
49.6028,49.7793,67,g_a
49.7793,50.1323,69,j_u
50.1323,50.3089,69,r_eu_l
50.3089,50.6619,69,t_a
50.6619,50.8384,69,g_o
50.8384,51.1915,67,n_ae
51.1915,51.3680,65,r_y_eo
51.3680,51.7210,67,o_m
51.7210,51.8976,69,n_i
51.8976,52.5154,65,d_a
52.9567,53.4863,65,g_eo
53.4863,53.8393,65,m_i
53.8393,54.0158,67,g_a
54.0158,54.3689,69,j_u
54.3689,54.5454,69,r_eu_l
54.5454,54.8984,69,t_a
54.8984,55.0750,69,g_o
55.0750,55.4280,67,n_ae
55.4280,55.6045,65,r_y_eo
55.6045,55.9576,67,o_m
55.9576,56.1341,69,n_i
56.1341,57.0167,65,d_a
