start,end,pitch,syllable
2.1818,2.5909,62,g_i_p
2.5909,2.7273,62,kk_o
2.7273,3.0000,62,j_a
3.0000,3.2727,71,g_eu_n
3.2727,3.5455,67,s_a_n
3.5455,3.8182,62,kk_o_l
3.8182,4.0909,59,jj_a
4.0909,4.3636,59,g_i
4.3636,5.1818,60,s_a
5.1818,5.4545,69,i
5.4545,6.0000,69,r_o
6.5454,6.8182,60,m_a_l
6.8182,7.3636,60,g_eu_n
7.3636,7.6364,69,m_u_l
7.6364,7.9091,66,h_eu
7.9091,8.4545,62,r_eu
8.4545,8.7273,60,n_eu_n
8.7273,9.1364,59,j_a
9.1364,9.2727,59,g_eu_n
9.2727,9.5454,59,s_ae_m
9.5454,9.8182,67,t_eo
9.8182,10.3636,67,e
10.9091,11.3182,62,y_e
11.3182,11.4545,62,pp_eu_n
11.4545,11.7273,62,kk_o_t
11.7273,12.0000,71,tt_eu_l
12.0000,12.2727,67,s_a
12.2727,12.8182,62,i
12.8182,13.0909,59,e
13.0909,13.5000,60,s_a_l
13.5000,13.6364,60,jj_a_k
13.6364,13.9091,60,s_u_m
13.9091,14.1818,69,g_y_eo
14.1818,14.8636,69,j_i_n
15.2727,15.6818,60,i
15.6818,15.8182,60,s_eu_l
15.8182,16.0909,60,m_eo_k
16.0909,16.3636,69,kk_o
16.3636,16.6363,66,p_i
16.6363,17.1818,62,eo
17.1818,17.4545,60,n_a_n
17.4545,17.7273,59,n_e
17.8636,18.0000,59,i_p
18.0000,18.2727,59,k_eu_l
18.2727,18.5454,67,l_o
18.5454,18.8182,67,b_eo
18.8182,19.0909,67,r_a_l
19.0909,19.3636,69,l_a_l
19.3636,19.6363,71,l_a
19.6363,20.1818,72,h_a
20.4545,20.7273,67,a
20.7273,21.0000,72,n_i_p
21.0000,21.2727,72,r_a_l
21.2727,21.5454,71,l_a_l
21.5454,21.8182,69,l_a
21.8182,22.3636,71,d_u
22.6363,22.9091,67,u
22.9091,23.0454,71,i_p
23.1818,23.4545,71,r_a_l
23.4545,23.7272,69,l_a_l
23.7272,24.0000,67,l_a
24.0000,24.5454,69,s_e
24.8182,25.0909,66,e
25.0909,25.2272,69,i_p
25.3636,25.6363,69,r_a_l
25.6363,25.9091,67,l_a_l
25.9091,26.1818,66,l_a
26.1818,26.7272,67,n_e
26.7272,27.2727,69,e
27.2727,27.9545,71,i_p
28.3636,28.9091,72,h_ae_ng
