start,end,pitch,syllable
2.1176,2.6471,63,g_i_l
2.8235,3.3529,68,g_o
3.5294,3.8824,67,k_eo
3.8824,4.2353,68,d_a
4.2353,4.5882,70,r_a_n
4.9412,5.2941,68,m_a
5.2941,5.6471,70,r_u
5.6471,6.1765,72,w_i
6.3529,6.7059,73,s_i
6.7059,7.0588,72,g_y_e
7.0588,7.4118,65,n_eu_n
7.7647,8.1176,70,u
8.1176,8.3823,70,r_i
8.4706,9.1765,68,h_a
9.1765,9.4412,68,r_a
9.5294,9.7941,68,b_eo
9.8823,10.2353,67,j_i
10.5882,10.9412,65,s_i
10.9412,11.2941,67,i
11.2941,12.7059,68,g_y_e
13.4118,13.7647,63,g_u
13.7647,14.1176,63,s_i_m
14.1176,14.6471,68,n_y_eo_n
14.8235,15.1765,67,j_eo
15.1765,15.5294,68,n_e
15.5294,15.8823,70,h_a
15.8823,16.2353,70,r_a
16.2353,16.5882,68,b_eo
16.5882,16.7647,70,j_i
16.9412,17.2941,72,t_ae
17.2941,17.6471,72,eo
17.6471,18.0000,73,n_a
18.0000,18.1765,72,d_eo_n
18.3529,18.6176,65,n_a_l
19.0588,19.2353,70,a
19.4118,19.7647,70,ch_i
19.7647,20.2059,68,m_e
20.4706,20.8235,68,b_a
20.8235,21.1765,68,d_eu_n
21.1765,21.7059,67,s_i
21.8823,22.2353,65,g_y_e
22.2353,22.5882,67,r_a_n
22.5882,24.0000,68,d_a
24.7059,25.0588,68,eo_n
25.0588,25.4118,72,j_e
25.4118,25.9853,75,n_a
26.1176,26.4706,72,j_eo_ng
26.4706,26.6470,70,d_a_p
26.8235,27.1765,68,kk_e
27.5294,27.8823,67,h_eu_n
27.8823,28.2353,68,d_eu
28.2353,28.5882,70,r_eo
28.5882,28.9412,68,j_u
28.9412,29.2941,67,d_eo_n
29.2941,29.6470,65,s_i
29.6470,30.0000,63,g_y_e
30.3529,30.7059,68,h_a
30.7059,31.0588,72,r_a
31.0588,31.5882,75,b_eo
31.7647,32.1176,72,j_i
32.1176,32.4706,70,ui
32.4706,33.1765,68,y_e_n
33.1765,33.5294,67,n_a_l
33.5294,33.8823,68,s_i
33.8823,35.2941,70,g_y_e
36.0000,36.5294,63,i
36.7059,37.2353,68,j_e_n
38.1176,38.4706,70,d_eo
39.5294,40.0588,72,g_a
40.2353,40.5882,73,j_i_l
40.5882,40.7647,72,a_n
40.9412,41.2941,65,n_e
41.6470,42.0000,70,g_a
42.0000,42.3529,70,j_i
42.3529,43.3235,68,r_eu_l
43.7647,44.4706,67,a
44.4706,44.8235,65,a
44.8235,45.1764,67,a_n
45.1764,46.6323,68,n_e
47.2941,47.6470,63,g_u
47.6470,48.0000,63,s_i_m
48.0000,48.3529,68,n_y_eo_n
48.7059,49.0588,63,d_o_ng
49.0588,49.4117,63,a_n
49.4117,49.7647,65,s_w_i
49.7647,49.9412,63,j_y_a_n
50.1176,50.3823,63,k_o
50.8235,51.0882,60,k_o_k
51.5294,51.7941,63,k_o_k
52.2353,52.5000,60,k_o_k
52.9412,53.2941,63,h_a
53.6470,54.0882,68,r_a
54.3529,54.7059,63,b_eo
54.7059,55.0588,63,j_i
55.0588,55.4117,65,w_a
55.4117,55.7647,63,h_a_m
55.7647,56.0294,63,kk_e
56.4706,56.7353,60,kk_ae
57.1764,57.4411,63,kk_ae
57.8823,58.0588,60,kk_ae
58.5882,59.1176,63,i
59.2941,59.9117,68,j_e_n
60.7059,61.1470,70,d_eo
62.1176,62.8235,72,g_a
62.8235,63.1764,73,j_i_l
63.1764,63.3529,72,a_n
63.5294,63.8823,65,n_e
64.2353,64.5882,70,g_a
64.5882,64.9411,70,j_i
64.9411,66.0000,68,r_eu_l
66.3529,67.0588,67,a
67.0588,67.4117,65,a
67.4117,67.7647,67,a_n
67.7647,69.2647,68,n_e
