start,end,pitch,syllable
1.7742,1.9355,53,tt_u_ng
1.9355,2.2581,58,b_o
2.2581,2.4194,58,g_a
2.4194,2.7419,58,tt_w_i
2.7419,2.9032,58,y_eo
2.9032,3.2258,58,w_a
3.7097,3.8710,60,g_a_l
3.8730,4.1935,62,pp_i
4.1935,4.3548,62,g_a
4.3548,4.6774,62,tt_w_i
4.6774,4.8387,62,y_eo
4.8387,5.3226,62,w_a
5.8064,6.2903,65,g_i_l
6.2903,6.4516,65,m_o
6.6129,6.7742,67,t_u_ng
6.7742,7.0968,65,i
7.0968,7.2581,62,i
7.2581,7.5806,58,e
7.5806,7.7419,60,s_eo
7.7419,8.0645,62,b_u
8.0645,8.2258,62,d_i
8.2258,8.3871,60,ch_y_eo_t
8.5484,8.7097,60,tt_a
8.7097,9.1935,58,n_e
9.6774,9.8387,53,n_eo
10.0000,10.1613,58,tt_ae
10.1613,10.4839,58,m_u
10.4839,10.6451,58,n_i
10.6451,11.1290,58,y_a
11.6129,11.7742,60,n_eo
11.9355,12.0968,62,tt_ae
12.0968,12.4193,62,m_u
12.4193,12.5806,62,n_i
12.5806,13.0645,62,y_a
13.5484,14.0322,65,d_u
14.0322,14.3548,65,r_i
14.3548,14.5161,67,n_eu_n
14.5161,14.7580,65,h_w_a
14.8387,15.0000,62,g_a
15.0000,15.3226,58,n_a
15.3226,15.4838,60,s_eo
15.4838,15.8064,62,pp_u_ng
15.9677,16.2903,60,pp_u_ng
16.4516,16.9354,58,pp_u_ng
25.0000,25.1612,53,tt_u_ng
25.1612,25.4838,58,b_o
25.4838,25.6451,58,g_a
25.6451,25.9677,58,tt_w_i
25.9677,26.1290,58,y_eo
26.1290,26.4516,58,w_a
26.9354,27.0967,60,g_a_l
27.0987,27.4193,62,pp_i
27.4193,27.5806,62,g_a
27.5806,27.9032,62,tt_w_i
27.9032,28.0645,62,y_eo
28.0645,28.5483,62,w_a
29.0322,29.5161,65,g_i_l
29.5161,29.6774,65,m_o
29.8387,29.9999,67,t_u_ng
29.9999,30.3225,65,i
30.3225,30.4838,62,i
30.4838,30.8064,58,e
30.8064,30.9677,60,s_eo
30.9677,31.2903,62,b_u
31.2903,31.4516,62,d_i
31.4516,31.6128,60,ch_y_eo_t
31.7741,31.9354,60,tt_a
31.9354,32.4193,58,n_e
32.9032,33.2257,53,m_i
33.2257,33.3870,58,a_n
33.3870,33.8709,58,h_a
33.8709,34.3548,58,d_a
34.8386,35.1612,60,m_i
35.1612,35.3225,62,a_n
35.3225,35.8064,62,h_a
35.8064,36.2903,62,d_a
36.7741,37.2580,65,d_u
37.2580,37.5806,65,r_i
37.5806,37.7419,67,n_eu_n
37.7419,37.9838,65,j_o
38.0644,38.2257,62,o
38.2257,38.5483,58,a
38.5483,38.7096,60,s_eo
38.7096,39.0322,62,s_i_ng
39.0322,39.1935,62,g_eu_l
39.1935,39.5160,60,b_eo_ng
39.6773,40.1612,58,g_eu_l
