start,end,pitch,syllable
1.8462,2.1538,66,r_u
2.1538,2.4615,68,d_o_l
2.6154,2.7692,66,p_eu
2.7692,3.2308,63,s_a
3.2308,3.6923,71,s_eu_m
3.6923,4.1538,68,k_o
4.1538,5.0769,66,n_eu_n
5.5385,5.8461,66,m_ae
5.8461,6.0000,68,u
6.0000,6.3077,66,b_a_n
6.3077,6.4615,68,jj_a
6.4615,6.9231,66,g_i
6.9231,7.3846,71,n_eu_n
7.3846,8.4615,70,k_o
9.2308,9.5385,64,m_a
9.5385,10.0000,66,n_i_l
10.0000,10.1538,64,n_e
10.1538,10.6154,61,g_a
10.6154,11.0769,70,b_w_a_t
11.0769,11.5384,68,tt_a
11.5384,12.3846,66,m_y_eo_n
12.9231,13.2308,66,b_u_l
13.2308,13.3846,68,b_u_n
13.3846,13.6923,66,n_eu_n
13.6923,13.8461,68,d_a
13.8461,14.1538,66,h_ae_t
14.3077,14.5769,68,kk_e_t
14.7692,16.0000,63,jj_i
16.6154,16.9231,66,d_a
16.9231,17.3846,68,r_eu_n
17.3846,17.5384,66,m_o
17.5384,18.0000,63,d_eu_n
18.0000,18.4615,71,s_a
18.4615,18.9231,68,s_eu_m
18.9231,19.8461,66,d_eu_l
20.3077,20.6154,66,n_o_l
20.6154,20.7692,68,l_y_eo
20.7692,21.0769,66,d_ae
21.0769,21.2307,68,m_y_eo
21.2307,21.6923,66,u
21.6923,22.1538,71,s_eo_n
22.1538,23.3846,70,n_e
24.0000,24.3077,64,g_a
24.3077,24.7692,66,y_eo_p
24.7692,24.9231,64,ss_eu_n
24.9231,25.3846,61,j_eo
25.3846,25.8461,70,r_u
25.8461,26.3077,68,d_o_l
26.3077,27.1538,66,p_eu
27.6923,28.0000,66,oe
28.0000,28.1538,68,t_o
28.1538,28.4615,66,r_i
28.4615,28.6154,68,g_a
28.6154,29.0769,66,d_oe
29.0769,29.5384,73,eo_n
29.5384,30.7692,71,n_e
31.3846,31.8461,68,a_n
31.8461,32.3077,68,g_ae
32.3077,32.7692,71,kk_i_n
32.7692,33.2307,68,s_eo_ng
33.2307,33.6923,66,t_a_n
33.6923,34.0000,63,j_eo_l
34.0000,34.6153,66,l_a_l
35.0769,35.5384,64,s_a_n
35.5384,36.0000,68,t_a
36.0000,36.4615,66,m_a_l
36.4615,36.9230,64,h_a
36.9230,38.3077,63,g_i_l
38.7692,39.2307,61,r_u
39.2307,39.6923,63,d_o_l
39.6923,40.1538,66,p_eu
40.1538,40.6153,68,g_a
40.6153,41.0769,70,b_a_l
41.0769,41.3846,70,g_eu
41.3846,42.0000,70,n_i
42.4615,42.9230,71,ss_eo_l
42.9230,43.3846,71,m_ae
43.3846,43.8461,70,r_eu_l
43.8461,44.3076,68,kk_eu
44.3076,44.7692,66,r_eo
44.7692,45.0769,64,j_u
45.0769,45.7692,61,r_y_eo_m
46.1538,46.4615,66,g_eu
46.4615,46.9230,68,h_u
46.9230,47.0769,66,r_o_n
47.0769,47.5384,63,s_a
47.5384,48.0000,71,s_eu_m
48.0000,48.4615,68,d_eu
48.4615,49.3846,66,r_i
49.8461,50.1538,66,g_eu
50.1538,50.3076,68,r_eu_l
50.3076,50.6153,66,m_ae
50.6153,50.7692,68,u
50.7692,51.0769,66,s_a
51.0769,51.2307,66,r_a_ng
51.2307,51.6923,71,h_ae_n
51.6923,52.9999,70,n_e
53.5384,53.8461,64,r_u
53.8461,54.3076,66,d_o_l
54.3076,54.4615,64,p_eu
54.4615,54.9230,61,s_a
54.9230,55.3846,70,s_eu_m
55.3846,55.8461,68,k_o
55.8461,56.7692,66,n_eu_n
57.2307,57.5384,66,g_i
57.5384,57.6922,68,r_i
57.6922,57.9999,66,g_i
57.9999,58.1538,68,r_i
58.1538,58.4615,66,g_i
58.4615,58.6153,66,eo_k
58.6153,59.0769,73,tt_oe
59.0769,60.5384,71,r_i
68.3076,68.6153,66,r_u
68.6153,68.9230,68,d_o_l
69.0769,69.2307,66,p_eu
69.2307,69.6922,63,s_a
69.6922,70.1538,71,s_eu_m
70.1538,70.6153,68,k_o
70.6153,71.5384,66,n_eu_n
71.9999,72.3076,66,m_ae
72.3076,72.4615,68,u
72.4615,72.7692,66,b_a_n
72.7692,72.9230,68,jj_a
72.9230,73.3845,66,g_i
73.3845,73.8461,71,n_eu_n
73.8461,75.0768,70,k_o
75.6922,75.9999,64,m_a
75.9999,76.4615,66,n_i_l
76.4615,76.6153,64,n_e
76.6153,77.0768,61,g_a
