track_id,is_high_quality,normalized_audio_path,provenance_original_audio_path,provenance_original_lyrics_path,provenance_processing_date,provenance_script_version,audio_properties_original_sr,audio_properties_target_sr,audio_properties_channels,audio_features_duration_seconds,audio_features_integrated_loudness_lufs,audio_features_snr_percentile_db,audio_features_clipping_percentage,audio_features_rms_energy_mean,audio_features_rms_energy_std,audio_features_zcr_mean,audio_features_zcr_std,audio_features_spectral_centroid_mean,audio_features_spectral_bandwidth_mean,audio_features_mfcc_0_mean,audio_features_mfcc_0_std,audio_features_mfcc_1_mean,audio_features_mfcc_1_std,audio_features_mfcc_2_mean,audio_features_mfcc_2_std,audio_features_mfcc_3_mean,audio_features_mfcc_3_std,audio_features_mfcc_4_mean,audio_features_mfcc_4_std,audio_features_mfcc_5_mean,audio_features_mfcc_5_std,audio_features_mfcc_6_mean,audio_features_mfcc_6_std,audio_features_mfcc_7_mean,audio_features_mfcc_7_std,audio_features_mfcc_8_mean,audio_features_mfcc_8_std,audio_features_mfcc_9_mean,audio_features_mfcc_9_std,audio_features_mfcc_10_mean,audio_features_mfcc_10_std,audio_features_mfcc_11_mean,audio_features_mfcc_11_std,audio_features_mfcc_12_mean,audio_features_mfcc_12_std,audio_features_vocal_dominance_score_hpss,lyrics_features_cleaned_text,lyrics_features_language_code,lyrics_features_completeness_heuristic,lyrics_features_word_count,lyrics_features_char_count,lyrics_features_sentence_count,lyrics_features_type_token_ratio
301,False,processed_dataset/MOOD/audio_rejected/301.wav,../../data/raw/MIREX-like_mood/dataset/Audio/301.mp3,../../data/raw/MIREX-like_mood/dataset/Lyrics/301.txt,2025-10-24T22:16:36.889934+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,,0.0,7.8570387529453e-08,0.0,0.0,0.0,8006.387710726503,5284.7601595841,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000004172325134,"Those schoolgirl days of telling tales and biting nails are gone But in my mind I know they will still live on and on But how do you thank someone who has taken you from crayons to perfume? It isn't easy, but I'll try If you wanted the sky I would write across the sky in letters That would soar a thousand feet high 'To Sir, With Love' The time has come for closing books and long last looks must end And as I leave I know that I am leaving my best friend A friend who taught me right from wrong and weak from strong That's a lot to learn, but what can I give you in return? If you wanted the moon I would try to make a start But I would rather you let me give my heart 'To Sir, With Love' [Instrumental Interlude to end]",en,1.0,149,722,3,0.6711409395973155
281,True,processed_dataset/MOOD/audio_normalized/281.wav,../../data/raw/MIREX-like_mood/dataset/Audio/281.mp3,../../data/raw/MIREX-like_mood/dataset/Lyrics/281.txt,2025-10-24T22:16:36.903182+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,17.402246475219727,0.0,1.0258676184093929e-06,0.0,0.0,0.0,10425.488331830176,6334.446072942641,-1123.229736328125,0.0,3.753904104232788,0.0,-2.070289134979248,0.0,0.6650770902633667,0.0,-0.04032878577709198,0.0,-0.28188151121139526,0.0,0.2784162163734436,0.0,-0.26660698652267456,0.0,0.10440701246261597,0.0,-0.07460783421993256,0.0,-0.06775951385498047,0.0,0.03649070858955383,0.0,-0.11509035527706146,0.0,0.5,It's a lazy day I'm down with nothing else to do It's a crazy day I got a thing that I want to try with you Now baby don't you go away please don't spoil my lazy day Isn't it better didn't you know Just sitting down here by my radio I'm gonna make you worry none about your income tax No there's no need to worry I'll teach you how to relax It's a lazy day I'm down with nothing else to do It's a crazy day I got a thing that I want to try with you Now baby don't you go away please don't spoil my lazy day No you don't have to think about nothing to do When I get you down to my barbacue I'm gonna make you feel funny And sparkel like a brand new dime No I don't have any money But I always got plenty of time It's a lazy day I'm down with nothing else to do It's a crazy day I got a thing that I want to try with you Now baby don't you go away please don't spoil my lazy day,en,1.0,193,876,1,0.37823834196891193
178,False,processed_dataset/MOOD/audio_rejected/178.wav,../../data/raw/MIREX-like_mood/dataset/Audio/178.mp3,../../data/raw/MIREX-like_mood/dataset/Lyrics/178.txt,2025-10-24T22:16:36.898094+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,,0.0,1.0872922473481594e-07,0.0,0.0,0.0,8006.387732525227,5284.760168969346,-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000004172325134,"I don't believe in frettin' and grievin'; Why mess around with strife? I never was cut out to step and strut out. Give me the simple life. Some find it pleasant dining on pheasant. Those things roll off my knife; Just serve me tomatoes; and mashed potatoes; Give me the simple life. A cottage small is all I'm after, Not one that's spacious and wide. A house that rings with joy and laughter And the ones you love inside. Some like the high road, I like the low road, Free from the care and strife. Sounds corny and seedy, but yes, indeed-y; Give me the simple life.",en,1.0,107,566,10,0.7383177570093458
129,False,processed_dataset/MOOD/audio_rejected/129.wav,../../data/raw/MIREX-like_mood/dataset/Audio/129.mp3,../../data/raw/MIREX-like_mood/dataset/Lyrics/129.txt,2025-10-24T22:16:36.917831+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,3.2111170291900635,0.0,0.00018974803970195353,0.0,0.0,0.0,8431.680982563674,5612.317965987458,-603.3864135742188,0.0,21.943923950195312,0.0,-16.889339447021484,0.0,12.367459297180176,0.0,-9.274150848388672,0.0,7.052720069885254,0.0,-5.563584804534912,0.0,4.398591041564941,0.0,-3.6289398670196533,0.0,2.9269585609436035,0.0,-2.503246307373047,0.0,2.0400495529174805,0.0,-1.7941908836364746,0.0,0.5,"I looked out this morning and the sun was gone Turned on some music to start my day I lost myself in a familiar song I closed my eyes and I slipped away It's more than a feeling, when I hear that old song they used to play (more than a feeling) I begin dreaming (more than a feeling) 'Til I see Marianne walk away I see my Marianne walkin' away So many people have come and gone Their faces fade as the years go by Yet I still recall as I wander on As clear as the sun in the summer sky It's more than a feeling, when I hear that old song they used to play (more than a feeling) I begin dreaming (more than a feeling) 'Til I see Marianne walk away I see my Marianne walkin' away When I'm tired and thinking cold I hide in my music, forget the day And dream of a girl I used to know I closed my eyes and she slipped away She slipped away. She slipped away. It's more than a feeling, when I hear that old song they used to play (more than a feeling) I begin dreaming (more than a feeling) 'Til I see Marianne walk away I see my Marianne walkin' away",en,1.0,216,1047,3,0.3888888888888889
261,False,processed_dataset/MOOD/audio_rejected/261.wav,../../data/raw/MIREX-like_mood/dataset/Audio/261.mp3,../../data/raw/MIREX-like_mood/dataset/Lyrics/261.txt,2025-10-24T22:16:36.922262+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.015790175646543503,0.0,9.416711691301316e-05,0.0,0.0,0.0,8006.441140152197,5284.816916103919,-673.863525390625,0.0,26.405256271362305,0.0,-21.086002349853516,0.0,16.287837982177734,0.0,-12.941644668579102,0.0,10.493936538696289,0.0,-8.800114631652832,0.0,7.449067115783691,0.0,-6.509042739868164,0.0,5.650291442871094,0.0,-5.081871032714844,0.0,4.4846014976501465,0.0,-4.114245891571045,0.0,0.5000003576278687,"Hey, everybody, let's have some fun You only live but once And when you're dead you're done, so Let the good times roll, let the good times roll I don't care if you're young or old Get together, let the good times roll Don't sit there mumblin', talkin' trash If you wanna have a ball You gotta go out and spend some cash, and Let the good times roll, let the good times roll I don't care if you're young or old Get together, let the good times roll Hey mr. landlord, lock up all the doors When the police comes around Just tell 'em that the joint is closed Let the good times roll, let the good times roll I don't care if you're young or old Go out and let the good times roll Hey oh, tell everybody Mr. John's in town I got a dollar and a quarter Just rarin' to clown But don't let nobody play me cheap I got fifty cents more that i'm gonna keep, so Let the good times roll, let the good times roll I don't care if you're young or old Get together, let the good times roll No matter whether rainy weather Birds of a feather gotta stick together So get yourself under control Go out and get together and let the good times roll",en,1.0,225,1127,3,0.47555555555555556
283,False,processed_dataset/MOOD/audio_rejected/283.wav,../../data/raw/MIREX-like_mood/dataset/Audio/283.mp3,../../data/raw/MIREX-like_mood/dataset/Lyrics/283.txt,2025-10-24T22:16:37.000487+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.036804117262363434,0.0,8.224316843552515e-05,0.0,0.0,0.0,8006.60871047525,5284.989569091359,-687.1676025390625,0.0,26.40401840209961,0.0,-21.084796905517578,0.0,16.286678314208984,0.0,-12.940499305725098,0.0,10.492828369140625,0.0,-8.799033164978027,0.0,7.448011875152588,0.0,-6.508028030395508,0.0,5.649279594421387,0.0,-5.080887794494629,0.0,4.483641147613525,0.0,-4.113308906555176,0.0,0.5000003576278687,"Desdemona just because You're the daughter of a man He may be rich he's in a ditch He does not understand Just how to move or rock and roll To the conventions of the young Desdemona, Desdemona, Desdemona Desdemona, Desdemona, Desdemona Lift up your skirt and fly. Just because my friend and I Got a jute joint by the Seine Does not mean I'm past fourteen And cannot play the game I'm glad I split and got a pad On Boulevard Rue Fourteen Desdemona, Desdemona, Desdemona Desdemona, Desdemona, Desdemona Lift Up your skirt and fly. Just because Toulouse Lautrec Painted some chick in the rude Doesn't give you the right To steal my night And leave me naked in the nude Well just because the touch of your hand Can turn me on just like a stick. Desdemona, Desdemona, Desdemona Desdemona, Desdemona, Desdemona Lift up your skirt and speak.",en,1.0,149,834,5,0.5838926174496645
813,True,processed_dataset/MOOD/audio_normalized/813.wav,../../data/raw/MIREX-like_mood/dataset/Audio/813.mp3,../../data/raw/MIREX-like_mood/dataset/Lyrics/813.txt,2025-10-24T22:16:37.002556+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,14.26202392578125,0.0,2.089866393362172e-05,0.0,0.0,0.0,10170.355866782196,6295.865123814057,-826.1473388671875,0.0,7.8389973640441895,0.0,-5.392821788787842,0.0,3.2682156562805176,0.0,-2.046963691711426,0.0,1.2341718673706055,0.0,-0.8255300521850586,0.0,0.49629634618759155,0.0,-0.3849645256996155,0.0,0.2077922821044922,0.0,-0.20650343596935272,0.0,0.08750975131988525,0.0,-0.12404802441596985,0.0,0.4999999701976776,"5 AM Friday morning Thursday night Far from sleep I'm still up and driving Can't go home obviously So I'll just change direction 'Cause they'll soon know where I live And I wanna live Got a full tank and some chips It was me and a gun and a man on my back And I sang 'Holy Holy' as he buttoned down his pants You can laugh It's kinda funny The things you think at times like these Like I haven't seen Barbados So I must get out of this Yes, I wore a slinky red thing Does that mean I should spread For you Your friends Your father Mr. Ed It's me and a gun and a man on my back But I haven't seen Barbados So I must get out of this I know what this means Me and Jesus a few years back Used to hang And he said ""it's your choice, babe Just remember I don't think you'll be back In 3 days time So you choose well"" Tell me what's right Is it my right To be on my stomach Of Fred's Seville It's me and a gun and a man on my back But I haven't seen Barbados So I must get out of this And do you know Carolina Where the biscuits are soft and sweet These things that go through your head When there's a man on your back And you're pushed flat on your stomach It's not a classic Cadillac It's me and a gun and a man on my back And I haven't seen Barbados So I must get out of this I haven't seen Barbados So I must get out of this",en,1.0,283,1321,2,0.5265017667844523
750,False,processed_dataset/MOOD/audio_rejected/750.wav,../../data/raw/MIREX-like_mood/dataset/Audio/750.mp3,../../data/raw/MIREX-like_mood/dataset/Lyrics/750.txt,2025-10-24T22:16:37.012087+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,1.3239316940307617,0.0,0.00016262799908872694,0.0,0.0,0.0,8115.1070957903285,5380.473852881457,-619.4913330078125,0.0,25.06716537475586,0.0,-19.795684814453125,0.0,15.048446655273438,0.0,-11.750078201293945,0.0,9.346415519714355,0.0,-7.69357967376709,0.0,6.380869388580322,0.0,-5.476966857910156,0.0,4.65234375,0.0,-4.1163105964660645,0.0,3.549859046936035,0.0,-3.208897590637207,0.0,0.5,"You know the day destroys the night Night divides the day Tried to run Tried to hide Break on through to the other side Break on through to the other side Break on through to the other side, yeah We chased our pleasures here Dug our treasures there But can you still recall The time we cried Break on through to the other side Break on through to the other side Yeah! C'mon, yeah Everybody loves my baby Everybody loves my baby She get(s high) She get(s high) She get(s high) She get(s high) I found an island in your arms Country in your eyes Arms that chain Eyes that lie Break on through to the other side Break on through to the other side Break on through, oww! Oh, yeah! Made the scene Week to week Day to day Hour to hour The gate is straight Deep and wide Break on through to the other side Break on through to the other side Break on through Break on through Break on through Break on through Yeah, yeah, yeah, yeah Yeah, yeah, yeah, yeah, yeah",en,1.0,185,953,4,0.42162162162162165
856,False,processed_dataset/MOOD/audio_rejected/856.wav,../../data/raw/MIREX-like_mood/dataset/Audio/856.mp3,../../data/raw/MIREX-like_mood/dataset/Lyrics/856.txt,2025-10-24T22:16:37.032706+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,0.655407190322876,0.0,5.601982138614403e-06,0.0,0.0,0.0,8040.207356577561,5316.302274588839,-950.25537109375,0.0,25.010875701904297,0.0,-19.704097747802734,0.0,14.919698715209961,0.0,-11.58697509765625,0.0,9.152275085449219,0.0,-7.471179485321045,0.0,6.132668495178223,0.0,-5.205066680908203,0.0,4.358738899230957,0.0,-3.8027265071868896,0.0,3.2179083824157715,0.0,-2.8600668907165527,0.0,0.5,Now you know I'm ready Can't you see I'm ready Well hell you know I'm ready Now you know I'm ready One more time around the block with me One more time around the block One more time around the block with me Just for me! Now you know I'm ready Can't you see I'm ready Well hell you know I'm ready Now you know I'm ready One more time around the block with me One more time around the block One more time around the block with me Just for me! I'm ready! I'm ready! I'm ready! I'm ready! Now you know I'm ready Can't you see I'm ready Well hell you know I'm ready Now you know I'm ready One more time around the block with me One more time around the block One more time around the block with me Just for me Now you know I'm ready Can't you see I'm ready Well hell you know I'm ready Now you know I'm ready One more time around the block with me One more time around the block One more time around the block with me Just for me I'm ready! I'm ready! I'm ready! I'm ready! I'm ready! I'm ready! I'm ready! I'm ready! I'm ready! I'm ready! I'm ready!,en,1.0,214,1046,18,0.09813084112149532
764,True,processed_dataset/MOOD/audio_normalized/764.wav,../../data/raw/MIREX-like_mood/dataset/Audio/764.mp3,../../data/raw/MIREX-like_mood/dataset/Lyrics/764.txt,2025-10-24T22:16:37.016342+00:00,1.0.0,44100,44100,2,4.5351473922902495e-05,-inf,26.609283447265625,0.0,1.3618532648251858e-06,0.0,0.0,0.0,10816.091785803997,6367.0170303967625,-1100.9068603515625,0.0,2.0035500526428223,0.0,-1.378133773803711,0.0,0.7179648876190186,0.0,-0.4513481855392456,0.0,0.21673592925071716,0.0,-0.1656647026538849,0.0,0.0573410764336586,0.0,-0.08685918152332306,0.0,0.0012046359479427338,0.0,-0.06004306674003601,0.0,-0.018124595284461975,0.0,-0.046272337436676025,0.0,0.5,"Once upon a time you dressed so fine You threw the bums a dime in your prime, didn't you ? People'd call, say, ""Beware doll, you're bound to fall"" You thought they were all kiddin' you You used to laugh about Everybody that was hangin' out Now you don't talk so loud Now you don't seem so proud About having to be scrounging for your next meal. How does it feel How does it feel To be without a home Like a complete unknown Like a rolling stone ? You've gone to the finest school all right, Miss Lonely But you know you only used to get juiced in it And nobody has ever taught you how to live on the street And now you find out you're gonna have to get used to it You said you'd never compromise With the mystery tramp, but know you realize He's not selling any alibis As you stare into the vacuum of his eyes And say do you want to make a deal? How does it feel How does it feel To be on your own With no direction home Like a complete unknown Like a rolling stone ? You never turned around to see the frowns on the jugglers and the clowns When they all come down and did tricks for you You never understood that it ain't no good You shouldn't let other people get your kicks for you You used to ride on the chrome horse with your diplomat Who carried on his shoulder a Siamese cat Ain't it hard when you discover that He really wasn't where it's at After he took from you everything he could steal. How does it feel How does it feel To be on your own With no direction home Like a complete unknown Like a rolling stone ? Princess on the steeple and all the pretty people They're drinkin', thinkin' that they got it made Exchanging all precious gifts But you'd better take your diamond ring, you'd better pawn it babe You used to be so amused At Napoleon in rags and the language that he used Go to him now, he calls you, you can't refuse When you got nothing, you got nothing to lose You're invisible now, you got no secrets to conceal. How does it feel How does it feel To be on your own With no direction home Like a complete unknown Like a rolling stone ?",en,1.0,409,2060,10,0.4938875305623472
